STATION_ID,DATE TIME,OBS DATE,VALUE,Rounded Date,Rainfall,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
BLN,2024-01-10 04:25,2024-01-10 04:25:00,11.22,2024-01-10 04:00:00,0.0400000000000009,0.0400000000000009,356,10.479999999999992
BLN,2024-01-10 11:52,2024-01-10 11:52:00,11.26,2024-01-10 12:00:00,0.0399999999999991,0.08,356,10.51999999999999
BLN,2024-01-10 13:11,2024-01-10 13:11:00,11.3,2024-01-10 13:00:00,0.0400000000000009,0.120000000000001,356,10.559999999999992
BLN,2024-01-10 13:37,2024-01-10 13:37:00,11.3,2024-01-10 14:00:00,0.0,0.120000000000001,356,10.559999999999992
BLN,2024-01-10 14:22,2024-01-10 14:22:00,11.34,2024-01-10 14:00:00,0.0399999999999991,0.1600000000000001,356,10.59999999999999
BLN,2024-01-10 16:40,2024-01-10 16:40:00,11.38,2024-01-10 17:00:00,0.0400000000000009,0.200000000000001,356,10.639999999999992
BLN,2024-01-10 19:44,2024-01-10 19:44:00,11.42,2024-01-10 20:00:00,0.0399999999999991,0.2400000000000002,356,10.67999999999999
BLN,2024-01-10 21:02,2024-01-10 21:02:00,11.46,2024-01-10 21:00:00,0.0400000000000009,0.2800000000000011,356,10.719999999999992
BLN,2024-01-11 01:37,2024-01-11 01:37:00,11.46,2024-01-11 02:00:00,0.0,0.0,356,10.719999999999992
BLN,2024-01-11 13:37,2024-01-11 13:37:00,11.46,2024-01-11 14:00:00,0.0,0.0,356,10.719999999999992
BLN,2024-01-12 01:37,2024-01-12 01:37:00,11.46,2024-01-12 02:00:00,0.0,0.0,356,10.719999999999992
BLN,2024-01-12 13:37,2024-01-12 13:37:00,11.46,2024-01-12 14:00:00,0.0,0.0,356,10.719999999999992
BLN,2024-01-13 01:37,2024-01-13 01:37:00,11.46,2024-01-13 02:00:00,0.0,0.0,356,10.719999999999992
BLN,2024-01-13 13:37,2024-01-13 13:37:00,11.46,2024-01-13 14:00:00,0.0,0.0,356,10.719999999999992
BLN,2024-01-13 15:05,2024-01-13 15:05:00,11.5,2024-01-13 15:00:00,0.0399999999999991,0.0399999999999991,356,10.759999999999991
