Rounded Date,Rainfall,OBS DATE,VALUE,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
2021-03-17 13:00:00,0.0,2021-03-17 12:57:00,17.88,0.0,1329,0.0399999999999991
2021-03-18 01:00:00,0.0,2021-03-18 00:57:00,17.88,0.0,1329,0.0399999999999991
2021-03-18 13:00:00,0.1999999999999993,2021-03-18 12:57:00,17.96,0.1999999999999993,1330,0.1999999999999993
2021-03-18 14:00:00,0.120000000000001,2021-03-18 13:46:00,18.12,0.3200000000000003,1331,0.120000000000001
2021-03-18 15:00:00,0.0800000000000018,2021-03-18 15:17:00,18.28,0.4000000000000021,1332,0.0800000000000018
2021-03-18 16:00:00,0.1099999999999994,2021-03-18 15:31:00,18.32,0.5100000000000016,1333,0.1099999999999994
2021-03-18 17:00:00,0.120000000000001,2021-03-18 16:45:00,18.43,0.6300000000000026,1334,0.120000000000001
2021-03-18 18:00:00,0.0799999999999983,2021-03-18 17:38:00,18.55,0.7100000000000009,1335,0.0799999999999983
2021-03-18 19:00:00,0.0399999999999991,2021-03-18 18:47:00,18.63,0.75,1336,0.0399999999999991
2021-03-18 21:00:00,0.0800000000000018,2021-03-18 20:35:00,18.71,0.8300000000000018,1337,0.0800000000000018
2021-03-18 23:00:00,0.0399999999999991,2021-03-18 23:24:00,18.75,0.870000000000001,1338,0.0399999999999991
2021-03-19 13:00:00,0.0,2021-03-19 12:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-20 01:00:00,0.0,2021-03-20 00:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-20 13:00:00,0.0,2021-03-20 12:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-21 01:00:00,0.0,2021-03-21 00:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-21 13:00:00,0.0,2021-03-21 12:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-22 01:00:00,0.0,2021-03-22 00:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-22 13:00:00,0.0,2021-03-22 12:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-23 01:00:00,0.0,2021-03-23 00:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-23 13:00:00,0.0,2021-03-23 12:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-24 01:00:00,0.0,2021-03-24 00:57:00,18.75,0.0,1338,0.0399999999999991
2021-03-24 13:00:00,0.0,2021-03-24 12:57:00,18.75,0.0,1338,0.0399999999999991
