BCD_Cumulative_Rainfall_per_Event,BLN_Cumulative_Rainfall_per_Event,BLO_Cumulative_Rainfall_per_Event,SCH_Cumulative_Rainfall_per_Event,date_hour,discharge,gage_height,NAVD88 ft,flood_stage,Total_Cumulative_Event_Rainfall,new_event,event_duration,rainfall_intensity,event_hours,is_peak,pre_peak_hours,post_peak_hours,pre_peak_cumulative_rain,post_peak_cumulative_rain,pre_peak_intensity,post_peak_intensity,hourly_rainfall,hourly_rainfall_in_inches,low_rainfall,gage_height_change_5hr,stable_gage_height,stable_and_low_rainfall,flood_category,time_from_start,hour_gap,new_event_corrected,time_from_start_corrected
0.0125,0.0199999999999998,1.108333333333333,0.0199999999999998,2019-01-16 20:00:00,1180.0,9.98,240.04,No Flooding,1.1608333333333325,28283,310.0,0.0037446236559139,283,False,-1,284,0.0,1.1608333333333325,-0.0,0.0040874413145539,0.0824999999999993,0.9899999999999922,False,3.0600000000000005,False,False,Minor Flooding,283,1.0,33,278
0.0099999999999999,0.0,1.1825,0.0,2019-01-16 21:00:00,1150.0,10.09,240.15,No Flooding,1.1925,28283,310.0,0.0038467741935483,284,False,-1,285,0.0,1.1925,-0.0,0.0041842105263157,0.0316666666666674,0.3800000000000088,False,2.67,False,False,Minor Flooding,284,1.0,33,279
0.0,0.0,1.1933333333333331,0.0,2019-01-16 22:00:00,1080.0,12.02,242.08,No Flooding,1.1933333333333331,28283,310.0,0.0038494623655913,285,False,-1,286,0.0,1.1933333333333331,-0.0,0.0041724941724941,0.0008333333333332,0.0099999999999988,True,3.5700000000000003,False,False,Minor Flooding,285,1.0,33,280
0.0099999999999999,0.0,1.1941666666666666,0.0,2019-01-16 23:00:00,989.0,15.67,245.73,Action,1.2041666666666666,28283,310.0,0.0038844086021505,286,False,-1,287,0.0,1.2041666666666666,-0.0,0.0041957026713124,0.0108333333333334,0.1300000000000016,True,6.779999999999999,False,False,Minor Flooding,286,1.0,33,281
0.0,0.0,1.2016666666666664,0.0,2019-01-17 00:00:00,961.0,16.88,246.94,Minor Flooding,1.2016666666666664,28283,310.0,0.0038763440860215,287,True,0,287,1.2016666666666664,1.2016666666666664,1.2016666666666664,0.0041869918699186,-0.0025000000000001,-0.030000000000002,True,7.389999999999999,False,False,Minor Flooding,287,1.0,33,282
0.02,0.0325,1.2016666666666664,0.0325,2019-01-17 01:00:00,896.0,16.58,246.64,Minor Flooding,1.2866666666666664,28283,310.0,0.0041505376344086,288,False,0,288,1.2866666666666664,1.2866666666666664,1.2866666666666664,0.0044675925925925,0.0849999999999999,1.0199999999999996,False,6.599999999999998,False,False,Minor Flooding,288,1.0,33,283
0.02,0.0266666666666666,1.2025,0.0266666666666666,2019-01-17 02:00:00,983.0,14.91,244.97,Action,1.2758333333333332,28283,310.0,0.0041155913978494,289,False,0,289,1.2758333333333332,1.2758333333333332,1.2758333333333332,0.004414648212226,-0.0108333333333332,-0.129999999999999,True,4.82,False,False,Minor Flooding,289,1.0,33,284
0.0325,0.0258333333333335,1.2033333333333331,0.0258333333333335,2019-01-17 03:00:00,1040.0,13.17,243.23,No Flooding,1.2875000000000003,28283,310.0,0.0041532258064516,290,False,0,290,1.2875000000000003,1.2875000000000003,1.2875000000000003,0.0044396551724137,0.0116666666666671,0.1400000000000059,True,1.1500000000000004,False,False,Minor Flooding,290,1.0,33,285
0.0099999999999999,0.045833333333333,1.2033333333333331,0.045833333333333,2019-01-17 04:00:00,1480.0,11.89,241.95,No Flooding,1.304999999999999,28283,310.0,0.0042096774193548,291,False,0,291,1.304999999999999,1.304999999999999,1.304999999999999,0.0044845360824742,0.0174999999999987,0.2099999999999848,False,-3.78,False,False,Minor Flooding,291,1.0,33,286
0.0,0.0,1.2033333333333331,0.0,2019-01-17 05:00:00,1970.0,10.98,241.04,No Flooding,1.2033333333333331,28283,310.0,0.0038817204301075,292,False,0,292,1.2033333333333331,1.2033333333333331,1.2033333333333331,0.00412100456621,-0.1016666666666659,-1.2199999999999909,True,-5.899999999999999,False,False,Minor Flooding,292,1.0,33,287
0.0033333333333334,0.0066666666666668,1.2033333333333331,0.0066666666666668,2019-01-17 06:00:00,2300.0,10.22,240.28,No Flooding,1.2200000000000002,28283,310.0,0.0039354838709677,293,False,0,293,1.2200000000000002,1.2200000000000002,1.2200000000000002,0.0041638225255972,0.016666666666667,0.2000000000000046,False,-6.359999999999998,False,False,Minor Flooding,293,1.0,33,288
0.0,0.0033333333333332,1.2041666666666666,0.0033333333333332,2019-01-17 07:00:00,2670.0,9.7,239.76,No Flooding,1.210833333333333,28283,310.0,0.0039059139784946,294,False,0,294,1.210833333333333,1.210833333333333,1.210833333333333,0.0041184807256235,-0.0091666666666672,-0.1100000000000065,True,-5.210000000000001,False,False,Minor Flooding,294,1.0,33,289
0.0,0.0,1.2241666666666666,0.0,2019-01-17 08:00:00,2890.0,9.28,239.34,No Flooding,1.2241666666666666,28283,310.0,0.0039489247311827,295,False,0,295,1.2241666666666666,1.2241666666666666,1.2241666666666666,0.0041497175141242,0.0133333333333336,0.1600000000000037,True,-3.890000000000001,False,False,Minor Flooding,295,1.0,33,290
0.0,0.0,1.2349999999999997,0.0,2019-01-17 09:00:00,3400.0,8.96,239.02,No Flooding,1.2349999999999997,28283,310.0,0.0039838709677419,296,False,0,296,1.2349999999999997,1.2349999999999997,1.2349999999999997,0.0041722972972972,0.010833333333333,0.1299999999999963,True,-2.93,False,False,Minor Flooding,296,1.0,33,291
0.0,0.0,1.2358333333333336,0.0,2019-01-17 10:00:00,5750.0,8.89,238.95,No Flooding,1.2358333333333336,28283,310.0,0.0039865591397849,297,False,0,297,1.2358333333333336,1.2358333333333336,1.2358333333333336,0.0041610549943883,0.0008333333333339,0.0100000000000068,True,-2.09,False,False,Minor Flooding,297,1.0,33,292
0.0033333333333334,0.0,1.2358333333333336,0.0,2019-01-17 11:00:00,8730.0,8.31,238.37,No Flooding,1.239166666666667,28283,310.0,0.0039973118279569,298,False,0,298,1.239166666666667,1.239166666666667,1.239166666666667,0.0041582774049217,0.0033333333333334,0.0400000000000009,True,-1.91,False,False,Minor Flooding,298,1.0,33,293
0.0,0.0,1.2358333333333336,0.0,2019-01-17 12:00:00,8850.0,8.39,238.45,No Flooding,1.2358333333333336,28283,310.0,0.0039865591397849,299,False,0,299,1.2358333333333336,1.2358333333333336,1.2358333333333336,0.0041332218506131,-0.0033333333333334,-0.0400000000000009,True,-1.3099999999999987,False,False,Minor Flooding,299,1.0,33,294
0.0,0.0,1.2358333333333336,0.0,2019-01-17 13:00:00,7730.0,8.02,238.08,No Flooding,1.2358333333333336,28283,310.0,0.0039865591397849,300,False,0,300,1.2358333333333336,1.2358333333333336,1.2358333333333336,0.0041194444444444,0.0,0.0,True,-1.2599999999999998,False,False,Minor Flooding,300,1.0,33,295
0.0033333333333332,0.0,1.238333333333333,0.0,2019-01-17 14:00:00,5890.0,7.88,237.94,No Flooding,1.2416666666666665,28283,310.0,0.004005376344086,301,False,0,301,1.2416666666666665,1.2416666666666665,1.2416666666666665,0.004125138427464,0.0058333333333329,0.0699999999999949,True,-1.080000000000001,False,False,Minor Flooding,301,1.0,33,296
0.0091666666666666,0.01,1.240833333333333,0.01,2019-01-17 15:00:00,4620.0,7.94,238.0,No Flooding,1.2699999999999996,28283,310.0,0.0040967741935483,302,False,0,302,1.2699999999999996,1.2699999999999996,1.2699999999999996,0.004205298013245,0.0283333333333331,0.3399999999999972,False,-0.9500000000000002,False,False,Minor Flooding,302,1.0,33,297
0.0,0.0,1.240833333333333,0.0,2019-01-17 16:00:00,3820.0,7.46,237.52,No Flooding,1.240833333333333,28283,310.0,0.004002688172043,303,False,0,303,1.240833333333333,1.240833333333333,1.240833333333333,0.0040951595159515,-0.0291666666666665,-0.3499999999999987,True,-0.8500000000000005,False,False,Minor Flooding,303,1.0,33,298
0.0,0.0,1.240833333333333,0.0,2019-01-17 17:00:00,3320.0,7.32,237.38,No Flooding,1.240833333333333,28283,310.0,0.004002688172043,304,False,0,304,1.240833333333333,1.240833333333333,1.240833333333333,0.0040816885964912,0.0,0.0,True,-1.0700000000000005,False,False,Minor Flooding,304,1.0,33,299
0.0,0.0,1.240833333333333,0.0,2019-01-17 18:00:00,2850.0,7.21,237.27,No Flooding,1.240833333333333,28283,310.0,0.004002688172043,305,False,0,305,1.240833333333333,1.240833333333333,1.240833333333333,0.0040683060109289,0.0,0.0,True,-0.8099999999999996,False,False,Minor Flooding,305,1.0,33,300
0.0,0.0,1.240833333333333,0.0,2019-01-17 19:00:00,2560.0,7.05,237.11,No Flooding,1.240833333333333,28283,310.0,0.004002688172043,306,False,0,306,1.240833333333333,1.240833333333333,1.240833333333333,0.0040550108932461,0.0,0.0,True,-0.8300000000000001,False,False,Minor Flooding,306,1.0,33,301
0.0,0.0,1.240833333333333,0.0,2019-01-17 20:00:00,2300.0,6.97,237.03,No Flooding,1.240833333333333,28283,310.0,0.004002688172043,307,False,0,307,1.240833333333333,1.240833333333333,1.240833333333333,0.0040418023887079,0.0,0.0,True,-0.9700000000000006,False,False,Minor Flooding,307,1.0,33,302
0.0,0.0,1.240833333333333,0.0,2019-01-17 21:00:00,2180.0,6.84,236.9,No Flooding,1.240833333333333,28283,310.0,0.004002688172043,308,False,0,308,1.240833333333333,1.240833333333333,1.240833333333333,0.0040286796536796,0.0,0.0,True,-0.6200000000000001,False,False,Minor Flooding,308,1.0,33,303
0.0,0.0,1.240833333333333,0.0,2019-01-17 22:00:00,2030.0,6.75,236.81,No Flooding,1.240833333333333,28283,310.0,0.004002688172043,309,False,0,309,1.240833333333333,1.240833333333333,1.240833333333333,0.0040156418554476,0.0,0.0,True,-0.5700000000000003,False,False,Minor Flooding,309,1.0,33,304
0.0091666666666666,0.0,1.240833333333333,0.0,2019-01-17 23:00:00,1820.0,6.66,236.72,No Flooding,1.2499999999999996,28283,310.0,0.0040322580645161,310,False,0,310,1.2499999999999996,1.2499999999999996,1.2499999999999996,0.0040322580645161,0.0091666666666665,0.1099999999999985,True,-0.5499999999999998,False,False,Minor Flooding,310,1.0,33,305
0.0,0.0,0.0433333333333335,0.0,2019-01-31 02:00:00,80.4,4.37,234.43,No Flooding,0.0433333333333335,28515,434.0,9.98463901689712e-05,5,False,-1,6,0.0,0.0433333333333335,-0.0,0.0072222222222222,0.0099999999999997,0.1199999999999964,True,0.4900000000000002,False,False,Action,5,0.0,33,0
0.0,0.0,0.0500000000000001,0.0,2019-01-31 03:00:00,80.4,4.46,234.52,No Flooding,0.0500000000000001,28515,434.0,0.0001152073732718,6,False,-1,7,0.0,0.0500000000000001,-0.0,0.0071428571428571,0.0066666666666665,0.0799999999999991,True,0.5800000000000001,False,False,Action,6,1.0,33,1
0.0,0.0,0.0558333333333334,0.0,2019-01-31 04:00:00,80.4,4.5,234.56,No Flooding,0.0558333333333334,28515,434.0,0.0001286482334869,7,False,-1,8,0.0,0.0558333333333334,-0.0,0.0069791666666666,0.0058333333333333,0.0699999999999996,True,0.4599999999999999,False,False,Action,7,1.0,33,2
0.0066666666666666,0.0033333333333335,0.0558333333333334,0.0033333333333335,2019-01-31 05:00:00,80.4,4.52,234.58,No Flooding,0.069166666666667,28515,434.0,0.0001593701996927,8,False,-1,9,0.0,0.069166666666667,-0.0,0.0076851851851852,0.0133333333333336,0.1600000000000032,True,0.4199999999999999,False,False,Action,8,1.0,33,3
0.0,0.0,0.0558333333333334,0.0,2019-01-31 06:00:00,80.4,4.49,234.55,No Flooding,0.0558333333333334,28515,434.0,0.0001286482334869,9,False,-1,10,0.0,0.0558333333333334,-0.0,0.0055833333333333,-0.0133333333333336,-0.1600000000000032,True,0.2300000000000004,False,False,Action,9,1.0,33,4
0.0033333333333334,0.0,0.0558333333333334,0.0,2019-01-31 07:00:00,79.4,4.49,234.55,No Flooding,0.0591666666666668,28515,434.0,0.0001363287250384,10,False,-1,11,0.0,0.0591666666666668,-0.0,0.0053787878787878,0.0033333333333333,0.0400000000000007,True,0.1200000000000001,False,False,Action,10,1.0,33,5
0.0,0.0,0.0566666666666666,0.0,2019-01-31 14:00:00,152.0,4.38,234.44,No Flooding,0.0566666666666666,28515,434.0,0.0001305683563748,17,False,-1,18,0.0,0.0566666666666666,-0.0,0.0031481481481481,0.0,0.0,True,-0.1000000000000005,False,False,Action,17,7.0,34,0
0.0,0.0,0.0566666666666666,0.0,2019-01-31 15:00:00,158.0,4.35,234.41,No Flooding,0.0566666666666666,28515,434.0,0.0001305683563748,18,False,-1,19,0.0,0.0566666666666666,-0.0,0.0029824561403508,0.0,0.0,True,-0.1200000000000001,False,False,Action,18,1.0,34,1
0.0,0.0,0.0566666666666666,0.0,2019-01-31 16:00:00,165.0,4.31,234.37,No Flooding,0.0566666666666666,28515,434.0,0.0001305683563748,19,False,-1,20,0.0,0.0566666666666666,-0.0,0.0028333333333333,0.0,0.0,True,-0.1500000000000003,False,False,Action,19,1.0,34,2
0.0,0.0,0.0566666666666666,0.0,2019-01-31 17:00:00,163.0,4.27,234.33,No Flooding,0.0566666666666666,28515,434.0,0.0001305683563748,20,False,-1,21,0.0,0.0566666666666666,-0.0,0.0026984126984126,0.0,0.0,True,-0.1700000000000008,False,False,Action,20,1.0,34,3
0.0,0.0,0.0566666666666666,0.0,2019-01-31 18:00:00,160.0,4.24,234.3,No Flooding,0.0566666666666666,28515,434.0,0.0001305683563748,21,False,-1,22,0.0,0.0566666666666666,-0.0,0.0025757575757575,0.0,0.0,True,-0.1699999999999999,False,False,Action,21,1.0,34,4
0.0,0.0,0.0566666666666666,0.0,2019-01-31 19:00:00,160.0,4.2,234.26,No Flooding,0.0566666666666666,28515,434.0,0.0001305683563748,22,False,-1,23,0.0,0.0566666666666666,-0.0,0.002463768115942,0.0,0.0,True,-0.1799999999999997,False,False,Action,22,1.0,34,5
0.0,0.0,0.0566666666666666,0.0,2019-01-31 20:00:00,158.0,4.17,234.23,No Flooding,0.0566666666666666,28515,434.0,0.0001305683563748,23,False,-1,24,0.0,0.0566666666666666,-0.0,0.0023611111111111,0.0,0.0,True,-0.1799999999999997,False,False,Action,23,1.0,34,6
0.0,0.0,0.0583333333333335,0.0,2019-01-31 21:00:00,158.0,4.15,234.21,No Flooding,0.0583333333333335,28515,434.0,0.0001344086021505,24,False,-1,25,0.0,0.0583333333333335,-0.0,0.0023333333333333,0.0016666666666668,0.0200000000000027,True,-0.1599999999999992,False,False,Action,24,1.0,34,7
0.0,0.0,0.0641666666666669,0.0,2019-01-31 22:00:00,155.0,4.12,234.18,No Flooding,0.0641666666666669,28515,434.0,0.0001478494623655,25,False,-1,26,0.0,0.0641666666666669,-0.0,0.0024679487179487,0.0058333333333333,0.0700000000000007,True,-0.1499999999999994,False,False,Action,25,1.0,34,8
0.0033333333333332,0.0,0.0650000000000001,0.0,2019-01-31 23:00:00,153.0,4.1,234.16,No Flooding,0.0683333333333333,28515,434.0,0.0001574500768049,26,False,-1,27,0.0,0.0683333333333333,-0.0,0.0025308641975308,0.0041666666666664,0.0499999999999968,True,-0.1400000000000005,False,False,Action,26,1.0,34,9
0.0,0.0,0.0658333333333332,0.0,2019-02-01 00:00:00,150.0,4.08,234.14,No Flooding,0.0658333333333332,28515,434.0,0.0001516897081413,27,False,-1,28,0.0,0.0658333333333332,-0.0,0.0023511904761904,-0.0025,-0.0300000000000011,True,-0.1200000000000001,False,False,Action,27,1.0,34,10
0.0,0.0,0.0916666666666667,0.0,2019-02-01 19:00:00,93.6,4.11,234.17,No Flooding,0.0916666666666667,28515,434.0,0.0002112135176651,46,False,-1,47,0.0,0.0916666666666667,-0.0,0.001950354609929,0.0083333333333334,0.1000000000000008,True,0.1300000000000003,False,False,Action,46,19.0,35,0
0.0,0.0,0.1025000000000003,0.0,2019-02-01 20:00:00,93.6,4.15,234.21,No Flooding,0.1025000000000003,28515,434.0,0.0002361751152073,47,False,-1,48,0.0,0.1025000000000003,-0.0,0.0021354166666666,0.0108333333333335,0.1300000000000031,True,0.1700000000000003,False,False,Action,47,1.0,35,1
0.0,0.0,0.1116666666666669,0.0,2019-02-01 21:00:00,92.5,4.33,234.39,No Flooding,0.1116666666666669,28515,434.0,0.0002572964669738,48,False,-1,49,0.0,0.1116666666666669,-0.0,0.0022789115646258,0.0091666666666666,0.1099999999999992,True,0.3500000000000001,False,False,Action,48,1.0,35,2
0.0,0.0033333333333332,0.1241666666666668,0.0033333333333332,2019-02-01 22:00:00,92.5,4.48,234.54,No Flooding,0.1308333333333332,28515,434.0,0.0003014592933947,49,False,-1,50,0.0,0.1308333333333332,-0.0,0.0026166666666666,0.0191666666666662,0.2299999999999954,False,0.4800000000000004,False,False,Action,49,1.0,35,3
0.0,0.0,0.1408333333333337,0.0,2019-02-01 23:00:00,91.3,4.78,234.84,No Flooding,0.1408333333333337,28515,434.0,0.0003245007680491,50,False,-1,51,0.0,0.1408333333333337,-0.0,0.0027614379084967,0.0100000000000005,0.1200000000000061,True,0.75,False,False,Action,50,1.0,35,4
0.0033333333333332,0.0,0.1575,0.0,2019-02-02 00:00:00,91.3,4.83,234.89,No Flooding,0.1608333333333332,28515,434.0,0.0003705837173579,51,False,-1,52,0.0,0.1608333333333332,-0.0,0.0030929487179487,0.0199999999999994,0.2399999999999938,False,0.7199999999999998,False,False,Action,51,1.0,35,5
0.0,0.0,0.1875,0.0,2019-02-02 01:00:00,90.2,5.04,235.1,No Flooding,0.1875,28515,434.0,0.0004320276497695,52,False,-1,53,0.0,0.1875,-0.0,0.0035377358490566,0.0266666666666668,0.3200000000000017,False,0.8899999999999997,False,False,Action,52,1.0,35,6
0.0066666666666666,0.0233333333333334,0.1958333333333334,0.0233333333333334,2019-02-02 02:00:00,90.2,5.3,235.36,No Flooding,0.2491666666666668,28515,434.0,0.0005741167434715,53,False,-1,54,0.0,0.2491666666666668,-0.0,0.0046141975308641,0.0616666666666667,0.7400000000000014,False,0.9699999999999998,False,False,Action,53,1.0,35,7
0.0033333333333332,0.0066666666666665,0.2416666666666671,0.0066666666666665,2019-02-02 03:00:00,90.2,5.56,235.62,No Flooding,0.2583333333333333,28515,434.0,0.000595238095238,54,False,-1,55,0.0,0.2583333333333333,-0.0,0.0046969696969696,0.0091666666666665,0.1099999999999982,True,1.0799999999999992,False,False,Action,54,1.0,35,8
0.0066666666666666,0.0091666666666666,0.2758333333333335,0.0091666666666666,2019-02-02 04:00:00,91.3,6.09,236.15,No Flooding,0.3008333333333333,28515,434.0,0.0006931643625192,55,False,-1,56,0.0,0.3008333333333333,-0.0,0.0053720238095238,0.0424999999999999,0.5099999999999998,False,1.3099999999999996,False,False,Action,55,1.0,35,9
0.01,0.0200000000000001,0.2900000000000003,0.0200000000000001,2019-02-02 05:00:00,93.6,6.84,236.9,No Flooding,0.3400000000000005,28515,434.0,0.0007834101382488,56,False,-1,57,0.0,0.3400000000000005,-0.0,0.0059649122807017,0.0391666666666672,0.4700000000000068,False,2.01,False,False,Action,56,1.0,35,10
0.0066666666666666,0.0099999999999997,0.3016666666666671,0.0099999999999997,2019-02-02 06:00:00,99.5,7.67,237.73,No Flooding,0.328333333333333,28515,434.0,0.0007565284178187,57,False,-1,58,0.0,0.328333333333333,-0.0,0.0056609195402298,-0.0116666666666675,-0.1400000000000105,True,2.63,False,False,Action,57,1.0,35,11
0.0091666666666666,0.0224999999999999,0.3091666666666667,0.0224999999999999,2019-02-02 07:00:00,108.0,9.15,239.21,No Flooding,0.3633333333333331,28515,434.0,0.000837173579109,58,False,-1,59,0.0,0.3633333333333331,-0.0,0.0061581920903954,0.0350000000000001,0.4200000000000017,False,3.850000000000001,False,False,Action,58,1.0,35,12
0.0133333333333333,0.0200000000000001,0.3099999999999999,0.0200000000000001,2019-02-02 08:00:00,127.0,9.63,239.69,No Flooding,0.3633333333333334,28515,434.0,0.000837173579109,59,False,-1,60,0.0,0.3633333333333334,-0.0,0.0060555555555555,2.7755575615628914e-16,3.3306690738754696e-15,True,4.070000000000001,False,False,Action,59,1.0,35,13
0.0033333333333334,0.0,0.3099999999999999,0.0,2019-02-02 09:00:00,141.0,9.61,239.67,No Flooding,0.3133333333333333,28515,434.0,0.0007219662058371,60,False,-1,61,0.0,0.3133333333333333,-0.0,0.0051366120218579,-0.0500000000000001,-0.6000000000000012,True,3.52,False,False,Action,60,1.0,35,14
0.0266666666666665,0.0224999999999999,0.3099999999999999,0.0224999999999999,2019-02-02 10:00:00,185.0,9.33,239.39,No Flooding,0.3816666666666662,28515,434.0,0.000879416282642,61,False,-1,62,0.0,0.3816666666666662,-0.0,0.0061559139784946,0.0683333333333329,0.819999999999995,False,2.49,False,False,Action,61,1.0,35,15
0.0125,0.0,0.3108333333333337,0.0,2019-02-02 11:00:00,211.0,8.92,238.98,No Flooding,0.3233333333333337,28515,434.0,0.0007450076804915,62,False,-1,63,0.0,0.3233333333333337,-0.0,0.0051322751322751,-0.0583333333333325,-0.6999999999999902,True,1.25,False,False,Action,62,1.0,35,16
0.0,0.0,0.3108333333333337,0.0,2019-02-02 12:00:00,231.0,8.5,238.56,No Flooding,0.3108333333333337,28515,434.0,0.0007162058371735,63,False,-1,64,0.0,0.3108333333333337,-0.0,0.0048567708333333,-0.0125,-0.1500000000000001,True,-0.6500000000000004,False,False,Action,63,1.0,35,17
0.0066666666666666,0.0,0.3108333333333337,0.0,2019-02-02 13:00:00,296.0,8.18,238.24,No Flooding,0.3175000000000003,28515,434.0,0.0007315668202764,64,False,-1,65,0.0,0.3175000000000003,-0.0,0.0048846153846153,0.0066666666666665,0.0799999999999991,True,-1.450000000000001,False,False,Action,64,1.0,35,18
0.0033333333333334,0.0,0.3133333333333337,0.0,2019-02-02 14:00:00,373.0,7.78,237.84,No Flooding,0.3166666666666671,28515,434.0,0.0007296466973886,65,False,-1,66,0.0,0.3166666666666671,-0.0,0.0047979797979798,-0.0008333333333331,-0.0099999999999982,True,-1.8299999999999992,False,False,Action,65,1.0,35,19
0.0,0.0033333333333332,0.3141666666666669,0.0033333333333332,2019-02-02 15:00:00,437.0,7.48,237.54,No Flooding,0.3208333333333333,28515,434.0,0.0007392473118279,66,False,-1,67,0.0,0.3208333333333333,-0.0,0.0047885572139303,0.0041666666666662,0.0499999999999944,True,-1.85,False,False,Action,66,1.0,35,20
0.0,0.0,0.3183333333333333,0.0,2019-02-02 16:00:00,716.0,7.38,237.44,No Flooding,0.3183333333333333,28515,434.0,0.0007334869431643,67,False,-1,68,0.0,0.3183333333333333,-0.0,0.0046813725490196,-0.0025,-0.03,True,-1.54,False,False,Action,67,1.0,35,21
0.0,0.0,0.3416666666666668,0.0,2019-02-02 17:00:00,1120.0,7.18,237.24,No Flooding,0.3416666666666668,28515,434.0,0.0007872503840245,68,False,-1,69,0.0,0.3416666666666668,-0.0,0.004951690821256,0.0233333333333334,0.2800000000000018,False,-1.3200000000000005,False,False,Action,68,1.0,35,22
0.0,0.0,0.364166666666667,0.0,2019-02-02 18:00:00,1860.0,7.05,237.11,No Flooding,0.364166666666667,28515,434.0,0.0008390937019969,69,False,-1,70,0.0,0.364166666666667,-0.0,0.0052023809523809,0.0225000000000002,0.2700000000000029,False,-1.13,False,False,Action,69,1.0,35,23
0.0,0.0,0.4025000000000004,0.0,2019-02-02 19:00:00,2600.0,7.37,237.43,No Flooding,0.4025000000000004,28515,434.0,0.0009274193548387,70,False,-1,71,0.0,0.4025000000000004,-0.0,0.005669014084507,0.0383333333333333,0.4600000000000006,False,-0.4100000000000001,False,False,Action,70,1.0,35,24
0.0,0.0,0.4199999999999999,0.0,2019-02-02 20:00:00,2660.0,8.33,238.39,No Flooding,0.4199999999999999,28515,434.0,0.0009677419354838,71,False,-1,72,0.0,0.4199999999999999,-0.0,0.0058333333333333,0.0174999999999994,0.2099999999999935,False,0.8499999999999996,False,False,Action,71,1.0,35,25
0.0033333333333332,0.01,0.4308333333333334,0.01,2019-02-02 21:00:00,2580.0,9.72,239.78,No Flooding,0.4541666666666666,28515,434.0,0.0010464669738863,72,False,-1,73,0.0,0.4541666666666666,-0.0,0.0062214611872146,0.0341666666666667,0.4100000000000008,False,2.3400000000000007,False,False,Action,72,1.0,35,26
0.0,0.0066666666666665,0.4600000000000002,0.0066666666666665,2019-02-02 22:00:00,2350.0,10.82,240.88,No Flooding,0.4733333333333331,28515,434.0,0.0010906298003072,73,False,-1,74,0.0,0.4733333333333331,-0.0,0.0063963963963963,0.0191666666666665,0.2299999999999979,False,3.640000000000001,False,False,Action,73,1.0,35,27
0.0066666666666666,0.0066666666666668,0.4650000000000004,0.0066666666666668,2019-02-02 23:00:00,2060.0,11.52,241.58,No Flooding,0.4850000000000006,28515,434.0,0.0011175115207373,74,False,-1,75,0.0,0.4850000000000006,-0.0,0.0064666666666666,0.0116666666666674,0.1400000000000099,True,4.47,False,False,Action,74,1.0,35,28
0.0066666666666666,0.0199999999999998,0.4833333333333336,0.0199999999999998,2019-02-03 00:00:00,1830.0,11.9,241.96,No Flooding,0.5299999999999998,28515,434.0,0.001221198156682,75,False,-1,76,0.0,0.5299999999999998,-0.0,0.0069736842105263,0.0449999999999992,0.5399999999999905,False,4.53,False,False,Action,75,1.0,35,29
0.0166666666666666,0.0224999999999999,0.4966666666666667,0.0224999999999999,2019-02-03 01:00:00,1640.0,11.91,241.97,No Flooding,0.558333333333333,28515,434.0,0.0012864823348694,76,False,-1,77,0.0,0.558333333333333,-0.0,0.0072510822510822,0.0283333333333332,0.3399999999999985,False,3.58,False,False,Action,76,1.0,35,30
0.0091666666666666,0.0300000000000002,0.5133333333333336,0.0300000000000002,2019-02-03 02:00:00,1430.0,11.85,241.91,No Flooding,0.5825000000000007,28515,434.0,0.0013421658986175,77,False,-1,78,0.0,0.5825000000000007,-0.0,0.0074679487179487,0.0241666666666676,0.290000000000012,False,2.129999999999999,False,False,Action,77,1.0,35,31
0.0066666666666668,0.0224999999999999,0.5225000000000003,0.0224999999999999,2019-02-03 03:00:00,1300.0,11.67,241.73,No Flooding,0.5741666666666668,28515,434.0,0.0013229646697388,78,False,-1,79,0.0,0.5741666666666668,-0.0,0.0072679324894514,-0.0083333333333338,-0.1000000000000063,True,0.8499999999999996,False,False,Action,78,1.0,35,32
0.01,0.0166666666666666,0.5333333333333338,0.0166666666666666,2019-02-03 04:00:00,1220.0,11.45,241.51,No Flooding,0.576666666666667,28515,434.0,0.0013287250384024,79,False,-1,80,0.0,0.576666666666667,-0.0,0.0072083333333333,0.0025000000000001,0.030000000000002,True,-0.0700000000000002,True,False,Action,79,1.0,35,33
0.0033333333333332,0.0166666666666666,0.5391666666666666,0.0166666666666666,2019-02-03 05:00:00,1110.0,11.18,241.24,No Flooding,0.575833333333333,28515,434.0,0.0013268049155145,80,False,-1,81,0.0,0.575833333333333,-0.0,0.0071090534979423,-0.000833333333334,-0.0100000000000082,True,-0.7200000000000006,False,False,Action,80,1.0,35,34
0.0066666666666665,0.0258333333333335,0.5441666666666668,0.0258333333333335,2019-02-03 06:00:00,1090.0,10.96,241.02,No Flooding,0.6025000000000003,28515,434.0,0.0013882488479262,81,False,-1,82,0.0,0.6025000000000003,-0.0,0.0073475609756097,0.0266666666666672,0.3200000000000074,False,-0.9499999999999992,False,False,Action,81,1.0,35,35
0.0066666666666668,0.013333333333333,0.5525000000000002,0.013333333333333,2019-02-03 07:00:00,1430.0,10.59,240.65,No Flooding,0.585833333333333,28515,434.0,0.0013498463901689,82,False,-1,83,0.0,0.585833333333333,-0.0,0.0070582329317269,-0.0166666666666672,-0.2000000000000072,True,-1.2599999999999998,False,False,Action,82,1.0,35,36
