year,flood_stage,BCD_Contribution,BLN_Contribution,BLO_Contribution,SCH_Contribution
2023,Minor Flooding,6.5040650406504,3.9024390243901577,85.69105691056929,3.9024390243901577
2023,Minor Flooding,6.403269754768365,8.038147138964616,77.5204359673024,8.038147138964616
2023,Moderate Flooding,3.7396121883656903,7.063711911357319,82.13296398891968,7.063711911357319
2023,Moderate Flooding,4.1078305519897205,8.087291399229814,79.71758664955064,8.087291399229814
2023,Moderate Flooding,3.0625832223701224,6.391478029294243,84.1544607190414,6.391478029294243
2023,Minor Flooding,4.878048780487788,8.658536585365862,77.8048780487805,8.658536585365862
2023,Minor Flooding,7.8362573099415345,8.654970760233942,74.8538011695906,8.654970760233942
2023,Minor Flooding,5.548387096774195,5.677419354838675,83.09677419354846,5.677419354838675
2023,Action,1.7291066282421281,2.1613832853025605,93.94812680115274,2.1613832853025605
2023,Action,3.3057851239668645,3.3057851239669636,90.0826446280992,3.3057851239669636
2023,Action,1.5781922525107528,2.2955523672883267,93.8307030129126,2.2955523672883267
2023,Action,1.5248796147672359,1.2841091492776593,95.90690208667748,1.2841091492776593
2023,Minor Flooding,0.9508716323296638,0.9508716323296638,97.147385103011,0.9508716323296638
2023,Minor Flooding,1.7937219730941811,2.09267563527654,94.02092675635274,2.09267563527654
2023,Minor Flooding,3.0048916841369686,3.843466107617028,89.30817610062898,3.843466107617028
2023,Minor Flooding,2.460697197539295,4.579630895420375,88.38004101161995,4.579630895420375
2023,Action,2.445842068483533,3.0048916841370175,91.54437456324244,3.0048916841370175
2023,Action,1.6913319238900746,2.2551092318533734,93.79844961240316,2.2551092318533734
2023,Action,1.09011627906975,0.5087209302326077,97.89244186046501,0.5087209302326077
2023,Action,1.1165387299372187,2.233077459874345,94.41730635031409,2.233077459874345
2023,Action,1.4144271570013838,1.4144271570014348,95.75671852899575,1.4144271570014348
