Latitude,Longitude,Distance_From_Gage,Major_Flooding_NAVD88,Moderate_Flooding_NAVD88,Minor_Flooding_NAVD88,Action_Flooding_NAVD88
37.192795,-122.146435,17733.20185511993,251.82,249.56,246.56,244.06
37.192799,-122.146439,17733.745872779717,251.82,249.56,246.56,244.06
37.192803,-122.146443,17734.289891976976,251.82,249.56,246.56,244.06
37.192808,-122.146447,17734.936968843034,251.82,249.56,246.56,244.06
37.192812,-122.14645,17735.44804105245,251.82,249.56,246.56,244.06
37.192816,-122.146452,17735.92616396801,251.82,249.56,246.56,244.06
37.192821,-122.146454,17736.50734291634,251.82,249.56,246.56,244.06
37.192825,-122.146456,17736.98546582565,251.82,249.56,246.56,244.06
37.19283,-122.146457,17737.53369594785,251.82,249.56,246.56,244.06
37.192835,-122.146458,17738.081926928167,251.82,249.56,246.56,244.06
37.19284,-122.146459,17738.630158764816,251.82,249.56,246.56,244.06
37.192845,-122.14646,17739.1783914571,251.82,249.56,246.56,244.06
37.192855,-122.146461,17740.241913761536,251.82,249.56,246.56,244.06
37.192865,-122.146462,17741.305442176734,251.82,249.56,246.56,244.06
37.192875,-122.146462,17742.336034500688,251.82,249.56,246.56,244.06
37.192891,-122.146463,17744.017941228303,251.82,249.56,246.56,244.06
37.192938,-122.146463,17748.861915982998,251.82,249.56,246.56,244.06
37.192949,-122.146464,17750.02857105996,251.82,249.56,246.56,244.06
37.192959,-122.146464,17751.05923979027,251.82,249.56,246.56,244.06
37.192965,-122.146465,17751.710571320924,251.82,249.56,246.56,244.06
37.19297,-122.146465,17752.225911170062,251.82,249.56,246.56,244.06
37.192975,-122.146466,17752.77417758453,251.82,249.56,246.56,244.06
37.192979,-122.146467,17753.219376122313,251.82,249.56,246.56,244.06
37.192984,-122.146468,17753.76764396005,251.82,249.56,246.56,244.06
37.192988,-122.146469,17754.212843441575,251.82,249.56,246.56,244.06
37.192993,-122.146471,17754.794035352752,251.82,249.56,246.56,244.06
37.192997,-122.146472,17755.239235399284,251.82,249.56,246.56,244.06
37.193002,-122.146474,17755.82042758341,251.82,249.56,246.56,244.06
37.193012,-122.146479,17757.01573430392,251.82,249.56,246.56,244.06
37.193021,-122.146484,17758.107971521324,251.82,249.56,246.56,244.06
37.193031,-122.146489,17759.3032782051,251.82,249.56,246.56,244.06
37.193035,-122.146492,17759.814323538874,251.82,249.56,246.56,244.06
37.19304,-122.146494,17760.39551549013,251.82,249.56,246.56,244.06
37.193045,-122.146498,17761.042553251777,251.82,249.56,246.56,244.06
37.193054,-122.146504,17762.167714536346,251.82,249.56,246.56,244.06
37.193071,-122.146518,17764.380822663177,251.82,249.56,246.56,244.06
37.19308,-122.146524,17765.50598796352,251.82,249.56,246.56,244.06
37.193085,-122.146527,17766.120104575657,251.82,249.56,246.56,244.06
37.19309,-122.14653,17766.734221277868,251.82,249.56,246.56,244.06
37.193095,-122.146533,17767.348338074396,251.82,249.56,246.56,244.06
37.1931,-122.146535,17767.92952786388,251.82,249.56,246.56,244.06
37.193105,-122.146538,17768.543644651887,251.82,249.56,246.56,244.06
37.193115,-122.146542,17769.70602429567,251.82,249.56,246.56,244.06
37.19313,-122.146549,17771.482520773454,251.82,249.56,246.56,244.06
37.193217,-122.146587,17781.700596379964,251.82,249.56,246.56,244.06
37.193233,-122.146594,17783.5801622001,251.82,249.56,246.56,244.06
37.193243,-122.146598,17784.742544586432,251.82,249.56,246.56,244.06
37.193253,-122.146602,17785.904927330495,251.82,249.56,246.56,244.06
37.193269,-122.146607,17787.71864904356,251.82,249.56,246.56,244.06
37.193305,-122.146618,17791.791305301176,251.82,249.56,246.56,244.06
37.193321,-122.146622,17793.572120053497,251.82,249.56,246.56,244.06
37.193331,-122.146625,17794.701590896115,251.82,249.56,246.56,244.06
37.193342,-122.146627,17795.901219584317,251.82,249.56,246.56,244.06
37.193347,-122.146628,17796.4494991835,251.82,249.56,246.56,244.06
37.193352,-122.146629,17796.997779631267,251.82,249.56,246.56,244.06
37.193357,-122.14663,17797.546060932884,251.82,249.56,246.56,244.06
37.193363,-122.146631,17798.19741692643,251.82,249.56,246.56,244.06
37.193374,-122.146631,17799.331235491507,251.82,249.56,246.56,244.06
37.193385,-122.146632,17800.497974954895,251.82,249.56,246.56,244.06
37.193407,-122.146632,17802.7656654112,251.82,249.56,246.56,244.06
37.193418,-122.146633,17803.93243136315,251.82,249.56,246.56,244.06
37.193429,-122.146633,17805.066303240263,251.82,249.56,246.56,244.06
37.193434,-122.146633,17805.581703349293,251.82,249.56,246.56,244.06
37.19344,-122.146632,17806.167287345383,251.82,249.56,246.56,244.06
37.193445,-122.146632,17806.682693632825,251.82,249.56,246.56,244.06
37.19345,-122.146631,17807.165205318972,251.82,249.56,246.56,244.06
37.193456,-122.14663,17807.750804541236,251.82,249.56,246.56,244.06
37.193461,-122.146628,17808.20043249108,251.82,249.56,246.56,244.06
37.193466,-122.146626,17808.65006816258,251.82,249.56,246.56,244.06
37.19347,-122.146623,17808.963736013546,251.82,249.56,246.56,244.06
37.193475,-122.14662,17809.38049999054,251.82,249.56,246.56,244.06
37.193481,-122.146617,17809.90036323951,251.82,249.56,246.56,244.06
37.193493,-122.146608,17810.841489862225,251.82,249.56,246.56,244.06
37.193505,-122.146599,17811.782702348126,251.82,249.56,246.56,244.06
37.193522,-122.146587,17813.140883209824,251.82,249.56,246.56,244.06
37.193523,-122.146586,17813.211114814647,251.82,249.56,246.56,244.06
37.193524,-122.146585,17813.28134727659,251.82,249.56,246.56,244.06
37.193526,-122.146583,17813.421814777135,251.82,249.56,246.56,244.06
37.19353,-122.14658,17813.735621900803,251.82,249.56,246.56,244.06
37.193534,-122.146577,17814.04943855739,251.82,249.56,246.56,244.06
37.19354,-122.146574,17814.569467699657,251.82,249.56,246.56,244.06
37.193546,-122.146572,17815.122366260206,251.82,249.56,246.56,244.06
37.193553,-122.14657,17815.778377847226,251.82,249.56,246.56,244.06
37.193559,-122.146568,17816.331296384928,251.82,249.56,246.56,244.06
37.193566,-122.146567,17817.0201799194,251.82,249.56,246.56,244.06
37.193571,-122.146567,17817.535707923424,251.82,249.56,246.56,244.06
37.193587,-122.146567,17819.185413432926,251.82,249.56,246.56,244.06
37.193619,-122.146568,17822.517737380713,251.82,249.56,246.56,244.06
37.193629,-122.146569,17823.5816827313,251.82,249.56,246.56,244.06
37.19364,-122.146569,17824.715908826445,251.82,249.56,246.56,244.06
37.193645,-122.146569,17825.231469923317,251.82,249.56,246.56,244.06
37.19365,-122.146568,17825.7141986379,251.82,249.56,246.56,244.06
37.193655,-122.146567,17826.19693200289,251.82,249.56,246.56,244.06
37.19366,-122.146566,17826.67967001547,251.82,249.56,246.56,244.06
37.193665,-122.146565,17827.162412674934,251.82,249.56,246.56,244.06
37.19367,-122.146563,17827.612330956817,251.82,249.56,246.56,244.06
37.193674,-122.14656,17827.926313055064,251.82,249.56,246.56,244.06
37.193679,-122.146557,17828.343422578673,251.82,249.56,246.56,244.06
37.193683,-122.146554,17828.657424668832,251.82,249.56,246.56,244.06
37.193692,-122.146546,17829.32294120128,251.82,249.56,246.56,244.06
37.193701,-122.146539,17830.021330823423,251.82,249.56,246.56,244.06
37.193714,-122.146527,17830.96823586228,251.82,249.56,246.56,244.06
37.193723,-122.146519,17831.63395475438,251.82,249.56,246.56,244.06
37.193727,-122.146515,17831.915271268903,251.82,249.56,246.56,244.06
37.193735,-122.146507,17832.477945438957,251.82,249.56,246.56,244.06
37.193747,-122.146494,17833.289271557762,251.82,249.56,246.56,244.06
37.19376,-122.146481,17834.20387519559,251.82,249.56,246.56,244.06
37.193771,-122.146468,17834.91233635115,251.82,249.56,246.56,244.06
37.193783,-122.146454,17835.69130915362,251.82,249.56,246.56,244.06
37.193795,-122.14644,17836.470434311017,251.82,249.56,246.56,244.06
37.193934,-122.146273,17845.348499216776,251.82,249.56,246.56,244.06
37.193972,-122.146226,17847.7353848525,251.82,249.56,246.56,244.06
37.193987,-122.146208,17848.696066374363,251.82,249.56,246.56,244.06
37.193995,-122.146199,17849.228107567968,251.82,249.56,246.56,244.06
37.193999,-122.146194,17849.477839595325,251.82,249.56,246.56,244.06
37.194003,-122.14619,17849.76021296767,251.82,249.56,246.56,244.06
37.194007,-122.146186,17850.042600006218,251.82,249.56,246.56,244.06
37.194011,-122.146182,17850.325000712397,251.82,249.56,246.56,244.06
37.194016,-122.146178,17850.710636477106,251.82,249.56,246.56,244.06
37.194024,-122.146171,17851.308119945697,251.82,249.56,246.56,244.06
37.194038,-122.14616,17852.394582140678,251.82,249.56,246.56,244.06
37.194065,-122.146139,17854.497232679176,251.82,249.56,246.56,244.06
37.194074,-122.146132,17855.198216379147,251.82,249.56,246.56,244.06
37.194083,-122.146125,17855.899250164985,251.82,249.56,246.56,244.06
37.194087,-122.146122,17856.214456919934,251.82,249.56,246.56,244.06
37.194092,-122.146119,17856.63291274609,251.82,249.56,246.56,244.06
37.194097,-122.146116,17857.051380004614,251.82,249.56,246.56,244.06
37.194102,-122.146114,17857.502433609407,251.82,249.56,246.56,244.06
37.194107,-122.146112,17857.9534948454,251.82,249.56,246.56,244.06
37.194112,-122.14611,17858.404563707303,251.82,249.56,246.56,244.06
37.194117,-122.146108,17858.85564019653,251.82,249.56,246.56,244.06
37.194122,-122.146107,17859.339292775698,251.82,249.56,246.56,244.06
37.194128,-122.146105,17859.89362840206,251.82,249.56,246.56,244.06
37.194138,-122.146103,17860.86096046605,251.82,249.56,246.56,244.06
37.194203,-122.146089,17867.11651952303,251.82,249.56,246.56,244.06
37.194262,-122.146076,17872.78583441572,251.82,249.56,246.56,244.06
37.194272,-122.146073,17873.72089048984,251.82,249.56,246.56,244.06
37.194283,-122.146071,17874.791761442244,251.82,249.56,246.56,244.06
37.194289,-122.14607,17875.378838361143,251.82,249.56,246.56,244.06
37.194294,-122.14607,17875.89517528113,251.82,249.56,246.56,244.06
37.194299,-122.146069,17876.378993574905,251.82,249.56,246.56,244.06
37.194305,-122.146069,17876.99860483154,251.82,249.56,246.56,244.06
37.19431,-122.146069,17877.51495008854,251.82,249.56,246.56,244.06
37.194316,-122.14607,17878.167085181485,251.82,249.56,246.56,244.06
37.194321,-122.146071,17878.7159517567,251.82,249.56,246.56,244.06
37.194326,-122.146072,17879.26481914127,251.82,249.56,246.56,244.06
37.194331,-122.146073,17879.813687338723,251.82,249.56,246.56,244.06
37.194336,-122.146074,17880.36255634517,251.82,249.56,246.56,244.06
37.194346,-122.146077,17881.49281155817,251.82,249.56,246.56,244.06
37.194361,-122.146082,17883.204453957154,251.82,249.56,246.56,244.06
37.194377,-122.146087,17885.01937051847,251.82,249.56,246.56,244.06
37.194387,-122.14609,17886.14963091371,251.82,249.56,246.56,244.06
37.194402,-122.146096,17887.893791213784,251.82,249.56,246.56,244.06
37.194469,-122.14612,17895.593357594567,251.82,249.56,246.56,244.06
37.194537,-122.146143,17903.363725376345,251.82,249.56,246.56,244.06
37.194552,-122.146149,17905.107896185782,251.82,249.56,246.56,244.06
37.194562,-122.146153,17906.270677100536,251.82,249.56,246.56,244.06
37.194567,-122.146155,17906.852067671087,251.82,249.56,246.56,244.06
37.194572,-122.146157,17907.433458318963,251.82,249.56,246.56,244.06
37.194577,-122.14616,17908.04735210024,251.82,249.56,246.56,244.06
37.194582,-122.146163,17908.66124598961,251.82,249.56,246.56,244.06
37.194587,-122.146166,17909.27513998672,251.82,249.56,246.56,244.06
37.194597,-122.146171,17910.470424413914,251.82,249.56,246.56,244.06
37.194612,-122.146181,17912.34461157536,251.82,249.56,246.56,244.06
37.194699,-122.146236,17923.117418252667,251.82,249.56,246.56,244.06
37.194728,-122.146255,17926.730040161165,251.82,249.56,246.56,244.06
37.194743,-122.146264,17928.571734556845,251.82,249.56,246.56,244.06
37.194753,-122.146269,17929.767019345538,251.82,249.56,246.56,244.06
37.194758,-122.146272,17930.38091769747,251.82,249.56,246.56,244.06
37.194768,-122.146278,17931.608714721737,251.82,249.56,246.56,244.06
37.194783,-122.146285,17933.385385710022,251.82,249.56,246.56,244.06
37.194864,-122.146326,17943.083448035133,251.82,249.56,246.56,244.06
37.194925,-122.146358,17950.423453827618,251.82,249.56,246.56,244.06
37.19494,-122.146365,17952.200123962215,251.82,249.56,246.56,244.06
37.19495,-122.14637,17953.39540849478,251.82,249.56,246.56,244.06
37.194955,-122.146372,17953.976794106067,251.82,249.56,246.56,244.06
37.19496,-122.146374,17954.558179793985,251.82,249.56,246.56,244.06
37.194966,-122.146375,17955.21032514848,251.82,249.56,246.56,244.06
37.194971,-122.146377,17955.791711246547,251.82,249.56,246.56,244.06
37.194976,-122.146378,17956.34058567817,251.82,249.56,246.56,244.06
37.194982,-122.146378,17956.960223273487,251.82,249.56,246.56,244.06
37.194987,-122.146379,17957.50910014776,251.82,249.56,246.56,244.06
37.194993,-122.146379,17958.128742689314,251.82,249.56,246.56,244.06
37.195004,-122.146379,17959.26476261518,251.82,249.56,246.56,244.06
37.195009,-122.146379,17959.781138986804,251.82,249.56,246.56,244.06
37.195014,-122.146379,17960.29751765764,251.82,249.56,246.56,244.06
37.19502,-122.146379,17960.917175095452,251.82,249.56,246.56,244.06
37.195025,-122.146378,17961.40105626108,251.82,249.56,246.56,244.06
37.195031,-122.146377,17961.988219833867,251.82,249.56,246.56,244.06
37.195036,-122.146376,17962.472110750125,251.82,249.56,246.56,244.06
37.195041,-122.146374,17962.92350817433,251.82,249.56,246.56,244.06
37.195046,-122.146372,17963.374913165444,251.82,249.56,246.56,244.06
37.195052,-122.146369,17963.89711274102,251.82,249.56,246.56,244.06
37.195052,-122.146369,17963.89711274102,251.82,249.56,246.56,244.06
37.195055,-122.146368,17964.174464007585,251.82,249.56,246.56,244.06
37.19507,-122.146361,17965.496279598934,251.82,249.56,246.56,244.06
37.195085,-122.146354,17966.818173824347,251.82,249.56,246.56,244.06
37.195095,-122.146349,17967.688654222835,251.82,249.56,246.56,244.06
37.195104,-122.146344,17968.455881203037,251.82,249.56,246.56,244.06
37.195109,-122.146342,17968.907389628053,251.82,249.56,246.56,244.06
37.195114,-122.146339,17969.326434562274,251.82,249.56,246.56,244.06
37.195117,-122.146336,17969.538903709024,251.82,249.56,246.56,244.06
37.195121,-122.146334,17969.887142276482,251.82,249.56,246.56,244.06
37.195124,-122.146331,17970.099625794333,251.82,249.56,246.56,244.06
37.195128,-122.146327,17970.38294900181,251.82,249.56,246.56,244.06
37.195132,-122.146323,17970.666285755717,251.82,249.56,246.56,244.06
37.195136,-122.146319,17970.94963605501,251.82,249.56,246.56,244.06
37.195144,-122.14631,17971.48392289375,251.82,249.56,246.56,244.06
37.195152,-122.146301,17972.0182733698,251.82,249.56,246.56,244.06
37.195167,-122.146282,17972.95141777893,251.82,249.56,246.56,244.06
37.195175,-122.146273,17973.485961643095,251.82,249.56,246.56,244.06
37.195179,-122.146268,17973.73704155354,251.82,249.56,246.56,244.06
37.195182,-122.146264,17973.91725619434,251.82,249.56,246.56,244.06
37.195186,-122.14626,17974.20079618602,251.82,249.56,246.56,244.06
37.195191,-122.146256,17974.587664868446,251.82,249.56,246.56,244.06
37.195195,-122.146253,17974.903655811046,251.82,249.56,246.56,244.06
37.195199,-122.14625,17975.219656129713,251.82,249.56,246.56,244.06
37.195204,-122.146248,17975.671403025408,251.82,249.56,246.56,244.06
37.195209,-122.146247,17976.15557533141,251.82,249.56,246.56,244.06
37.195214,-122.146246,17976.639752170537,251.82,249.56,246.56,244.06
37.19522,-122.146246,17977.259668831506,251.82,249.56,246.56,244.06
37.195225,-122.146246,17977.77626856367,251.82,249.56,246.56,244.06
37.19523,-122.146246,17978.29287057808,251.82,249.56,246.56,244.06
37.195241,-122.146246,17979.42940304553,251.82,249.56,246.56,244.06
37.195302,-122.146248,17985.796994057833,251.82,249.56,246.56,244.06
37.195368,-122.146249,17992.649152404476,251.82,249.56,246.56,244.06
37.195654,-122.146255,18022.400036298783,251.82,249.56,246.56,244.06
37.195692,-122.146256,18026.360019687836,251.82,249.56,246.56,244.06
37.195742,-122.146257,18031.56049542696,251.82,249.56,246.56,244.06
37.195753,-122.146257,18032.69751750221,251.82,249.56,246.56,244.06
37.195763,-122.146258,18033.763502333335,251.82,249.56,246.56,244.06
37.195769,-122.146258,18034.38370512808,251.82,249.56,246.56,244.06
37.195774,-122.146259,18034.932860508576,251.82,249.56,246.56,244.06
37.19578,-122.14626,18035.585384656468,251.82,249.56,246.56,244.06
37.195785,-122.146262,18036.166858205368,251.82,249.56,246.56,244.06
37.19579,-122.146264,18036.748331822782,251.82,249.56,246.56,244.06
37.195794,-122.146265,18037.19412110397,251.82,249.56,246.56,244.06
37.195799,-122.146268,18037.80791095682,251.82,249.56,246.56,244.06
37.195804,-122.14627,18038.389384701593,251.82,249.56,246.56,244.06
37.195809,-122.146273,18039.003174567835,251.82,249.56,246.56,244.06
37.195813,-122.146275,18039.48128000858,251.82,249.56,246.56,244.06
37.195818,-122.146279,18040.127386655862,251.82,249.56,246.56,244.06
37.195822,-122.146282,18040.63780917608,251.82,249.56,246.56,244.06
37.195827,-122.146286,18041.283917354893,251.82,249.56,246.56,244.06
37.195831,-122.14629,18041.826659329552,251.82,249.56,246.56,244.06
37.195835,-122.146294,18042.369402892567,251.82,249.56,246.56,244.06
37.195839,-122.146299,18042.944468403744,251.82,249.56,246.56,244.06
37.195842,-122.146304,18043.416171917306,251.82,249.56,246.56,244.06
37.19585,-122.146313,18044.533997653703,251.82,249.56,246.56,244.06
37.195884,-122.146357,18049.470782206423,251.82,249.56,246.56,244.06
37.19591,-122.146392,18053.28991970335,251.82,249.56,246.56,244.06
37.195936,-122.146426,18057.076894637765,251.82,249.56,246.56,244.06
37.195978,-122.146479,18063.132441048296,251.82,249.56,246.56,244.06
37.195985,-122.146489,18064.17949715682,251.82,249.56,246.56,244.06
37.195989,-122.146494,18064.754703104056,251.82,249.56,246.56,244.06
37.195992,-122.146499,18065.226569646427,251.82,249.56,246.56,244.06
37.195996,-122.146504,18065.801783173232,251.82,249.56,246.56,244.06
37.195999,-122.146509,18066.273658516424,251.82,249.56,246.56,244.06
37.196002,-122.146515,18066.777910668734,251.82,249.56,246.56,244.06
37.196004,-122.146521,18067.178830689718,251.82,249.56,246.56,244.06
37.196007,-122.146527,18067.68309925153,251.82,249.56,246.56,244.06
37.196008,-122.146533,18067.980699401156,251.82,249.56,246.56,244.06
37.19601,-122.146538,18068.34926839439,251.82,249.56,246.56,244.06
37.19601,-122.146544,18068.543552262723,251.82,249.56,246.56,244.06
37.196011,-122.14655,18068.841184855264,251.82,249.56,246.56,244.06
37.196013,-122.146567,18069.598429551454,251.82,249.56,246.56,244.06
37.196013,-122.146573,18069.792776035105,251.82,249.56,246.56,244.06
37.196015,-122.146579,18070.19379618582,251.82,249.56,246.56,244.06
37.196016,-122.146584,18070.45910074597,251.82,249.56,246.56,244.06
37.196018,-122.14659,18070.860139030152,251.82,249.56,246.56,244.06
37.196021,-122.146595,18071.33211504883,251.82,249.56,246.56,244.06
37.196024,-122.146601,18071.83649638721,251.82,249.56,246.56,244.06
37.196027,-122.146606,18072.30848318659,251.82,249.56,246.56,244.06
37.19603,-122.146611,18072.78047470451,251.82,249.56,246.56,244.06
37.196034,-122.146616,18073.355795854695,251.82,249.56,246.56,244.06
37.196042,-122.146626,18074.506448649725,251.82,249.56,246.56,244.06
37.196084,-122.14668,18080.596234209173,251.82,249.56,246.56,244.06
37.19611,-122.146714,18084.384843117015,251.82,249.56,246.56,244.06
37.196141,-122.146754,18088.884787740215,251.82,249.56,246.56,244.06
37.196175,-122.146799,18093.857112383223,251.82,249.56,246.56,244.06
37.196183,-122.146809,18095.008026861273,251.82,249.56,246.56,244.06
37.196187,-122.146813,18095.551038352573,251.82,249.56,246.56,244.06
37.19619,-122.146818,18096.023201483367,251.82,249.56,246.56,244.06
37.196194,-122.146822,18096.566217255408,251.82,249.56,246.56,244.06
37.196199,-122.146826,18097.21253551001,251.82,249.56,246.56,244.06
37.196203,-122.14683,18097.755554032017,251.82,249.56,246.56,244.06
37.196207,-122.146833,18098.266119295582,251.82,249.56,246.56,244.06
37.196212,-122.146835,18098.84753054686,251.82,249.56,246.56,244.06
37.196217,-122.146836,18099.396487765996,251.82,249.56,246.56,244.06
37.196221,-122.146837,18099.842144818755,251.82,249.56,246.56,244.06
37.196226,-122.146838,18100.39110336047,251.82,249.56,246.56,244.06
37.196231,-122.146839,18100.94006269777,251.82,249.56,246.56,244.06
37.196242,-122.146839,18102.076384222557,251.82,249.56,246.56,244.06
37.196252,-122.14684,18103.141862079865,251.82,249.56,246.56,244.06
37.196262,-122.14684,18104.174898427824,251.82,249.56,246.56,244.06
37.196278,-122.146839,18105.795331574052,251.82,249.56,246.56,244.06
37.196288,-122.146839,18106.82839340602,251.82,249.56,246.56,244.06
37.196293,-122.146839,18107.34492772771,251.82,249.56,246.56,244.06
37.196299,-122.146838,18107.932332269524,251.82,249.56,246.56,244.06
37.196309,-122.146836,18108.90054058796,251.82,249.56,246.56,244.06
37.196325,-122.146833,18110.456197902924,251.82,249.56,246.56,244.06
37.196383,-122.146821,18116.059358265615,251.82,249.56,246.56,244.06
37.196404,-122.146817,18118.099417549078,251.82,249.56,246.56,244.06
37.196415,-122.146814,18119.138728343212,251.82,249.56,246.56,244.06
37.196424,-122.146812,18120.003823482977,251.82,249.56,246.56,244.06
37.196432,-122.146809,18120.733204988668,251.82,249.56,246.56,244.06
37.196437,-122.146807,18121.18502734298,251.82,249.56,246.56,244.06
37.196442,-122.146805,18121.636857174813,251.82,249.56,246.56,244.06
37.196452,-122.146801,18122.54053927353,251.82,249.56,246.56,244.06
37.196462,-122.146796,18123.411857720646,251.82,249.56,246.56,244.06
37.196471,-122.146791,18124.17988100746,251.82,249.56,246.56,244.06
37.196506,-122.146773,18127.21372173773,251.82,249.56,246.56,244.06
37.196516,-122.146767,18128.05287109118,251.82,249.56,246.56,244.06
37.196525,-122.146762,18128.82109136038,251.82,249.56,246.56,244.06
37.196535,-122.146756,18129.66032424677,251.82,249.56,246.56,244.06
37.196544,-122.14675,18130.396255609492,251.82,249.56,246.56,244.06
37.196554,-122.146744,18131.235576123232,251.82,249.56,246.56,244.06
37.196563,-122.146738,18131.971591167447,251.82,249.56,246.56,244.06
37.196572,-122.146731,18132.67529842915,251.82,249.56,246.56,244.06
37.196577,-122.146728,18133.095020340326,251.82,249.56,246.56,244.06
37.196581,-122.146725,18133.411399143846,251.82,249.56,246.56,244.06
37.196586,-122.146721,18133.79880015831,251.82,249.56,246.56,244.06
37.19659,-122.146717,18134.08286026434,251.82,249.56,246.56,244.06
37.196594,-122.146713,18134.366933771966,251.82,249.56,246.56,244.06
37.196598,-122.146708,18134.61868551737,251.82,249.56,246.56,244.06
37.196602,-122.146704,18134.90278807199,251.82,249.56,246.56,244.06
37.19661,-122.146695,18135.438705344415,251.82,249.56,246.56,244.06
37.196622,-122.146681,18136.22653909528,251.82,249.56,246.56,244.06
37.196658,-122.146639,18138.59093466482,251.82,249.56,246.56,244.06
37.196701,-122.146588,18141.38993901809,251.82,249.56,246.56,244.06
37.196713,-122.146574,18142.1789089489,251.82,249.56,246.56,244.06
37.196721,-122.146566,18142.747982786062,251.82,249.56,246.56,244.06
37.196725,-122.146561,18143.00028359544,251.82,249.56,246.56,244.06
37.19673,-122.146557,18143.388254818394,251.82,249.56,246.56,244.06
37.196734,-122.146554,18143.705093397155,251.82,249.56,246.56,244.06
37.196739,-122.14655,18144.09309231586,251.82,249.56,246.56,244.06
37.196743,-122.146548,18144.442199759535,251.82,249.56,246.56,244.06
37.196748,-122.146545,18144.862469452466,251.82,249.56,246.56,244.06
37.196753,-122.146544,18145.347238363498,251.82,249.56,246.56,244.06
37.196759,-122.146542,18145.903172785675,251.82,249.56,246.56,244.06
37.196769,-122.146539,18146.840497004443,251.82,249.56,246.56,244.06
37.196785,-122.146535,18148.36605239162,251.82,249.56,246.56,244.06
37.196839,-122.146522,18153.531299578244,251.82,249.56,246.56,244.06
37.196904,-122.146506,18159.73816920845,251.82,249.56,246.56,244.06
37.19692,-122.146502,18161.264163979136,251.82,249.56,246.56,244.06
37.196931,-122.146499,18162.305267111242,251.82,249.56,246.56,244.06
37.196936,-122.146499,18162.82240470599,251.82,249.56,246.56,244.06
37.196941,-122.146498,18163.307351902742,251.82,249.56,246.56,244.06
37.196946,-122.146497,18163.792303542523,251.82,249.56,246.56,244.06
37.196951,-122.146497,18164.309449662534,251.82,249.56,246.56,244.06
37.196956,-122.146497,18164.826598012165,251.82,249.56,246.56,244.06
37.196961,-122.146497,18165.34374858857,251.82,249.56,246.56,244.06
37.196966,-122.146497,18165.860901394943,251.82,249.56,246.56,244.06
37.19697,-122.146498,18166.306812165,251.82,249.56,246.56,244.06
37.196975,-122.146498,18166.823968064677,251.82,249.56,246.56,244.06
37.19698,-122.146499,18167.373311655254,251.82,249.56,246.56,244.06
37.196985,-122.1465,18167.922656013856,251.82,249.56,246.56,244.06
37.19699,-122.146501,18168.4720011426,251.82,249.56,246.56,244.06
37.196995,-122.146503,18169.053531256006,251.82,249.56,246.56,244.06
37.197,-122.146505,18169.63506143792,251.82,249.56,246.56,244.06
37.19701,-122.146509,18170.79812199701,251.82,249.56,246.56,244.06
37.19702,-122.146514,18171.99336660025,251.82,249.56,246.56,244.06
37.197116,-122.146561,18183.43552991221,251.82,249.56,246.56,244.06
37.197243,-122.146622,18198.53467255693,251.82,249.56,246.56,244.06
37.197314,-122.146656,18206.97262990891,251.82,249.56,246.56,244.06
37.197329,-122.146663,18208.749404088026,251.82,249.56,246.56,244.06
37.197349,-122.146673,18211.139891962393,251.82,249.56,246.56,244.06
37.197359,-122.146679,18212.367319727877,251.82,249.56,246.56,244.06
37.197364,-122.146681,18212.948849726145,251.82,249.56,246.56,244.06
37.197368,-122.146684,18213.459131379113,251.82,249.56,246.56,244.06
37.197373,-122.146687,18214.072845563824,251.82,249.56,246.56,244.06
37.197378,-122.14669,18214.686559865455,251.82,249.56,246.56,244.06
37.197382,-122.146694,18215.229027664514,251.82,249.56,246.56,244.06
37.197386,-122.146698,18215.771497052625,251.82,249.56,246.56,244.06
37.19739,-122.146702,18216.313968027327,251.82,249.56,246.56,244.06
37.197394,-122.146706,18216.856440590025,251.82,249.56,246.56,244.06
37.197398,-122.14671,18217.398914739308,251.82,249.56,246.56,244.06
37.197401,-122.146715,18217.870150445982,251.82,249.56,246.56,244.06
37.197405,-122.14672,18218.444819787062,251.82,249.56,246.56,244.06
37.197409,-122.146724,18218.987300622284,251.82,249.56,246.56,244.06
37.197412,-122.146729,18219.45854785998,251.82,249.56,246.56,244.06
37.197415,-122.146734,18219.929799815494,251.82,249.56,246.56,244.06
37.197419,-122.14674,18220.53667899937,251.82,249.56,246.56,244.06
37.197422,-122.146745,18221.007941080265,251.82,249.56,246.56,244.06
37.197428,-122.146756,18221.98267960281,251.82,249.56,246.56,244.06
37.197434,-122.146767,18222.957442708233,251.82,249.56,246.56,244.06
37.197476,-122.146846,18229.84592257195,251.82,249.56,246.56,244.06
37.197539,-122.146963,18240.132672372238,251.82,249.56,246.56,244.06
37.197538,-122.14702,18241.868599709425,251.82,249.56,246.56,244.06
37.197538,-122.147047,18242.7402845049,251.82,249.56,246.56,244.06
37.197538,-122.147066,18243.35385654454,251.82,249.56,246.56,244.06
37.197538,-122.14708,18243.806049054907,251.82,249.56,246.56,244.06
37.197539,-122.147093,18244.329380518902,251.82,249.56,246.56,244.06
37.19754,-122.147112,18245.046646531555,251.82,249.56,246.56,244.06
37.197542,-122.147152,18246.546220784137,251.82,249.56,246.56,244.06
37.197544,-122.147171,18247.36724544357,251.82,249.56,246.56,244.06
37.197545,-122.147184,18247.890990771684,251.82,249.56,246.56,244.06
