BCD_Cumulative_Rainfall_per_Event,BLN_Cumulative_Rainfall_per_Event,BLO_Cumulative_Rainfall_per_Event,SCH_Cumulative_Rainfall_per_Event,date_hour,discharge,gage_height
0.0,0.0,0.0,0.0,2017-02-12 19:00:00,1260.0,7.55
0.0,0.0,0.0,0.0,2017-02-12 20:00:00,1260.0,7.5
0.0,0.0,0.0,0.0,2017-02-12 21:00:00,1250.0,7.48
0.0,0.0,0.0,0.0,2017-02-12 22:00:00,1230.0,7.47
0.0,0.0,0.0,0.0,2017-02-12 23:00:00,1220.0,7.43
0.0,0.0,0.0,0.0,2017-02-13 00:00:00,1220.0,7.43
0.0,0.0,0.0,0.0,2017-02-13 01:00:00,1200.0,7.41
0.0,0.0,0.0,0.0,2017-02-13 02:00:00,1200.0,7.37
0.0,0.0,0.0,0.0,2017-02-13 03:00:00,1180.0,7.35
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-13 04:00:00,1180.0,7.32
0.0,0.0,0.0,0.0,2017-02-13 05:00:00,1170.0,7.34
0.0,0.0,0.0,0.0,2017-02-13 06:00:00,1150.0,7.3
0.0,0.0,0.0,0.0,2017-02-13 07:00:00,1140.0,7.29
0.0,0.0,0.0,0.0,2017-02-13 08:00:00,1130.0,7.27
0.0,0.0,0.0,0.0,2017-02-13 09:00:00,1120.0,7.29
0.0,0.0,0.0,0.0,2017-02-13 10:00:00,1120.0,7.23
0.0,0.0,0.0,0.0,2017-02-13 11:00:00,1100.0,7.21
0.0,0.0,0.0,0.0,2017-02-13 12:00:00,1110.0,7.21
0.0,0.0,0.0,0.0,2017-02-13 13:00:00,1100.0,7.19
0.0,0.0,0.0,0.0,2017-02-13 14:00:00,1080.0,7.15
0.0,0.0,0.0,0.0,2017-02-13 15:00:00,1070.0,7.17
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-13 16:00:00,1070.0,7.12
0.0,0.0,0.0,0.0,2017-02-13 17:00:00,1060.0,7.12
0.0,0.0,0.0,0.0,2017-02-13 18:00:00,1060.0,7.1
0.0,0.0,0.0,0.0,2017-02-13 19:00:00,1050.0,7.06
0.0,0.0,0.0,0.0,2017-02-13 20:00:00,1060.0,7.08
0.0,0.0,0.0,0.0,2017-02-13 21:00:00,1040.0,7.02
0.0,0.0,0.0,0.0,2017-02-13 22:00:00,1030.0,7.02
0.0,0.0,0.0,0.0,2017-02-13 23:00:00,1020.0,7.02
0.0,0.0,0.0,0.0,2017-02-14 00:00:00,1030.0,7.03
0.0,0.0,0.0,0.0,2017-02-14 01:00:00,1010.0,6.97
0.0,0.0,0.0,0.0,2017-02-14 02:00:00,1010.0,6.98
0.0,0.0,0.0,0.0,2017-02-14 03:00:00,997.0,6.95
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-14 04:00:00,993.0,6.95
0.0,0.0,0.0,0.0,2017-02-14 05:00:00,993.0,6.94
0.0,0.0,0.0,0.0,2017-02-14 06:00:00,985.0,6.92
0.0,0.0,0.0,0.0,2017-02-14 07:00:00,977.0,6.91
0.0,0.0,0.0,0.0,2017-02-14 08:00:00,970.0,6.91
0.0,0.0,0.0,0.0,2017-02-14 09:00:00,955.0,6.88
0.0,0.0,0.0,0.0,2017-02-14 10:00:00,955.0,6.86
0.0,0.0,0.0,0.0,2017-02-14 11:00:00,958.0,6.85
0.0,0.0,0.0,0.0,2017-02-14 12:00:00,939.0,6.84
0.0,0.0,0.0,0.0,2017-02-14 13:00:00,939.0,6.82
0.0,0.0,0.0,0.0,2017-02-14 14:00:00,936.0,6.8
0.0,0.0,0.0,0.0,2017-02-14 15:00:00,928.0,6.78
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-14 16:00:00,921.0,6.79
0.0,0.0,0.0,0.0,2017-02-14 17:00:00,925.0,6.79
0.0,0.0,0.0,0.0,2017-02-14 18:00:00,913.0,6.74
0.0,0.0,0.0,0.0,2017-02-14 19:00:00,913.0,6.75
0.0,0.0,0.0,0.0,2017-02-14 20:00:00,906.0,6.74
0.0,0.0,0.0,0.0,2017-02-14 21:00:00,895.0,6.74
0.0,0.0,0.0,0.0,2017-02-14 22:00:00,892.0,6.7
0.0,0.0,0.0,0.0,2017-02-14 23:00:00,892.0,6.71
0.0,0.0,0.0,0.0,2017-02-15 00:00:00,888.0,6.68
0.0,0.0,0.0,0.0,2017-02-15 01:00:00,881.0,6.67
0.0,0.0,0.0,0.0,2017-02-15 02:00:00,873.0,6.69
0.0,0.0,0.0,0.0,2017-02-15 03:00:00,870.0,6.66
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-15 04:00:00,870.0,6.63
0.0,0.0,0.0,0.0,2017-02-15 05:00:00,856.0,6.61
0.0,0.0,0.0,0.0,2017-02-15 06:00:00,856.0,6.62
0.0,0.0,0.0,0.0,2017-02-15 07:00:00,852.0,6.64
0.0,0.0,0.0,0.0,2017-02-15 08:00:00,852.0,6.61
0.0,0.0,0.0,0.0,2017-02-15 09:00:00,841.0,6.6
0.0,0.0,0.0,0.0,2017-02-15 10:00:00,841.0,6.6
0.0,0.0,0.0,0.0,2017-02-15 11:00:00,834.0,6.56
0.0,0.0,0.0,0.0,2017-02-15 12:00:00,831.0,6.55
0.0,0.0,0.0,0.0,2017-02-15 13:00:00,834.0,6.56
0.0,0.0,0.0,0.0,2017-02-15 14:00:00,824.0,6.54
0.0,0.0,0.0,0.0,2017-02-15 15:00:00,824.0,6.52
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-15 16:00:00,813.0,6.51
0.0,0.0,0.0,0.0,2017-02-15 17:00:00,806.0,6.51
0.0,0.0,0.0,0.0,2017-02-15 18:00:00,813.0,6.5
0.0,0.0,0.0,0.0,2017-02-15 19:00:00,817.0,6.5
0.0,0.0,0.0,0.0,2017-02-15 20:00:00,803.0,6.48
0.0,0.0,0.0,0.0,2017-02-15 21:00:00,803.0,6.5
0.0,0.0,0.0,0.0,2017-02-15 22:00:00,800.0,6.47
0.0,0.0,0.0,0.0,2017-02-15 23:00:00,789.0,6.45
0.0,0.0,0.0,0.0,2017-02-16 00:00:00,789.0,6.45
0.0,0.0,0.0,0.0,2017-02-16 01:00:00,786.0,6.44
0.0,0.0,0.0,0.0,2017-02-16 02:00:00,783.0,6.45
0.0,0.0,2.3256803936135904e-11,0.0,2017-02-16 03:00:00,772.0,6.44
0.0,0.0,1.1240788569133232e-10,0.0,2017-02-16 04:00:00,772.0,6.55
0.0,0.0,1.9380669946781488e-10,0.0,2017-02-16 05:00:00,772.0,7.01
0.0,0.0,2.1900157039862995e-10,0.0,2017-02-16 06:00:00,769.0,7.45
0.0,0.0,2.325680393613784e-10,0.0,2017-02-16 07:00:00,760.0,7.44
0.0,0.0,2.4032030734008937e-10,0.0,2017-02-16 08:00:00,769.0,7.41
1.5504535957424858e-11,0.0,2.500106423134796e-10,0.0,2017-02-16 09:00:00,760.0,7.45
4.651360787227456e-11,0.0,2.519487093081588e-10,0.0,2017-02-16 10:00:00,748.0,7.35
8.333688077116172e-11,0.0,2.538867763028379e-10,0.0,2017-02-16 11:00:00,748.0,7.24
3.876133989356352e-11,0.0,2.5970097728686973e-10,0.0,2017-02-16 12:00:00,744.0,7.15
7.752267978711045e-12,0.0,2.5970097728686973e-10,0.0,2017-02-16 13:00:00,748.0,7.03
7.752267978713797e-12,0.0,2.5970097728686973e-10,0.0,2017-02-16 14:00:00,744.0,6.94
0.0,0.0,2.5970097728686973e-10,0.0,2017-02-16 15:00:00,744.0,6.88
0.0,0.0,2.5970097728686973e-10,0.0,2017-02-16 16:00:00,870.0,6.85
0.0,0.0,2.5970097728686973e-10,0.0,2017-02-16 17:00:00,1040.0,6.77
0.0,0.0,2.5970097728686973e-10,0.0,2017-02-16 18:00:00,1120.0,6.75
0.0,0.0,2.5970097728686973e-10,0.0,2017-02-16 19:00:00,1100.0,6.73
0.0,0.0,2.5970097728686973e-10,0.0,2017-02-16 20:00:00,1120.0,6.7
0.0,0.0,2.616390442815489e-10,0.0,2017-02-16 21:00:00,1090.0,6.68
0.0,0.0,2.635771112762281e-10,0.0,2017-02-16 22:00:00,1060.0,6.65
0.0,0.0,2.635771112762281e-10,0.0,2017-02-16 23:00:00,1020.0,6.65
0.0,0.0,2.6551517827090447e-10,0.0,2017-02-17 00:00:00,989.0,6.63
0.0,0.0,2.7714358023897383e-10,0.0,2017-02-17 01:00:00,943.0,6.64
0.0,0.0,2.790816472336529e-10,0.0,2017-02-17 02:00:00,906.0,6.62
0.0,0.0,2.8489584821768757e-10,0.0,2017-02-17 03:00:00,892.0,6.63
0.0,0.0,2.86833915212364e-10,0.0,2017-02-17 04:00:00,873.0,6.64
0.0,0.0,2.907100492017222e-10,0.0,2017-02-17 05:00:00,863.0,6.64
7.752267978711045e-12,0.0,2.9846231718043336e-10,0.0,2017-02-17 06:00:00,856.0,6.64
7.752267978713797e-12,0.0,3.19781054121893e-10,0.0,2017-02-17 07:00:00,845.0,6.66
0.0,0.0,3.566043270207773e-10,0.0,2017-02-17 08:00:00,838.0,6.69
7.752267978713797e-12,7.752267978711045e-12,4.0311793489305455e-10,7.752267978711045e-12,2017-02-17 09:00:00,824.0,6.73
0.0,0.0,4.864548156642136e-10,0.0,2017-02-17 10:00:00,820.0,6.93
7.752267978711045e-12,7.752267978713797e-12,5.465348924992363e-10,7.752267978713797e-12,2017-02-17 11:00:00,813.0,7.33
7.752267978713797e-12,0.0,5.659155624460196e-10,0.0,2017-02-17 12:00:00,817.0,8.42
1.3566468962745698e-11,1.5504535957424858e-11,6.008007683502247e-10,1.5504535957424858e-11,2017-02-17 13:00:00,817.0,9.79
2.3256803936138648e-11,0.0,6.143672373129734e-10,0.0,2017-02-17 14:00:00,813.0,10.74
1.5504535957424858e-11,3.1009071914849716e-11,6.434382422331441e-10,3.1009071914849716e-11,2017-02-17 15:00:00,817.0,11.03
8.333688077116172e-11,4.4575540877598176e-11,6.744473141479941e-10,4.4575540877598176e-11,2017-02-17 16:00:00,810.0,11.3
6.977041180841324e-11,6.201814382969943e-11,6.957660510894532e-10,6.201814382969943e-11,2017-02-17 17:00:00,817.0,11.83
3.1009071914849716e-11,6.783234481373686e-11,7.306512569936612e-10,6.783234481373686e-11,2017-02-17 18:00:00,817.0,12.15
2.131873694145952e-11,3.1009071914849716e-11,7.539080609297997e-10,3.1009071914849716e-11,2017-02-17 19:00:00,827.0,12.19
2.3256803936138648e-11,3.1009071914849716e-11,7.771648648659356e-10,3.1009071914849716e-11,2017-02-17 20:00:00,845.0,12.01
3.1009071914849716e-11,3.682327289888438e-11,7.810409988552937e-10,3.682327289888438e-11,2017-02-17 21:00:00,863.0,11.92
3.1009071914849716e-11,3.876133989356352e-11,7.868551998393288e-10,3.876133989356352e-11,2017-02-17 22:00:00,989.0,11.66
1.5504535957424858e-11,1.5504535957424858e-11,8.06235869786109e-10,1.5504535957424858e-11,2017-02-17 23:00:00,1280.0,11.53
7.752267978713797e-12,1.5504535957424858e-11,8.13988137764823e-10,1.5504535957424858e-11,2017-02-18 00:00:00,1830.0,11.21
2.9071004920170558e-11,7.752267978713797e-12,8.13988137764823e-10,7.752267978713797e-12,2017-02-18 01:00:00,2510.0,11.0
7.752267978713797e-12,0.0,8.294926737222476e-10,0.0,2017-02-18 02:00:00,2810.0,10.8
0.0,3.1009071914849716e-11,8.74068214599843e-10,3.1009071914849716e-11,2017-02-18 03:00:00,2970.0,10.54
0.0,7.752267978713797e-12,8.87634683562592e-10,7.752267978713797e-12,2017-02-18 04:00:00,3360.0,10.47
3.1009071914849716e-11,5.8142009840346595e-12,8.953869515413024e-10,5.8142009840346595e-12,2017-02-18 05:00:00,3570.0,10.45
7.752267978713797e-12,7.752267978711045e-12,9.031392195200163e-10,7.752267978711045e-12,2017-02-18 06:00:00,3710.0,10.54
7.752267978711045e-12,0.0,9.089534205040511e-10,0.0,2017-02-18 07:00:00,3580.0,10.54
7.752267978713797e-12,0.0,9.167056884827623e-10,0.0,2017-02-18 08:00:00,3500.0,10.42
5.2327808856309225e-11,0.0,9.205818224721203e-10,0.0,2017-02-18 09:00:00,3410.0,10.14
1.5504535957424858e-11,6.977041180841324e-11,9.225198894667972e-10,6.977041180841324e-11,2017-02-18 10:00:00,3210.0,9.96
0.0,0.0,9.263960234561551e-10,0.0,2017-02-18 11:00:00,3070.0,9.77
1.5504535957424858e-11,0.0,9.322102244401901e-10,0.0,2017-02-18 12:00:00,2910.0,9.58
0.0,0.0,9.322102244401901e-10,0.0,2017-02-18 13:00:00,2800.0,9.46
7.752267978713797e-12,0.0,9.322102244401901e-10,0.0,2017-02-18 14:00:00,2660.0,9.28
0.0,0.0,9.341482914348663e-10,0.0,2017-02-18 15:00:00,2550.0,9.13
0.0,6.977041180841324e-11,9.341482914348663e-10,6.977041180841324e-11,2017-02-18 16:00:00,2550.0,9.03
0.0,0.0,9.341482914348663e-10,0.0,2017-02-18 17:00:00,2570.0,8.91
0.0,0.0,9.341482914348663e-10,0.0,2017-02-18 18:00:00,2590.0,8.81
0.0,0.0,9.341482914348663e-10,0.0,2017-02-18 19:00:00,2560.0,8.72
0.0,0.0,9.341482914348663e-10,0.0,2017-02-18 20:00:00,2440.0,8.63
0.0,0.0,9.341482914348663e-10,0.0,2017-02-18 21:00:00,2300.0,8.5
0.0,0.0,9.341482914348663e-10,0.0,2017-02-18 22:00:00,2170.0,8.44
0.0,0.0,9.341482914348663e-10,0.0,2017-02-18 23:00:00,2090.0,8.33
0.0,0.0,9.341482914348663e-10,0.0,2017-02-19 00:00:00,2020.0,8.27
0.0,0.0,9.360863584295452e-10,0.0,2017-02-19 01:00:00,1950.0,8.19
0.0,0.0,9.38024425424222e-10,0.0,2017-02-19 02:00:00,1910.0,8.15
0.0,0.0,9.38024425424222e-10,0.0,2017-02-19 03:00:00,1800.0,8.11
0.0,6.977041180841324e-11,9.38024425424222e-10,6.977041180841324e-11,2017-02-19 04:00:00,1760.0,8.07
0.0,0.0,9.38024425424222e-10,0.0,2017-02-19 05:00:00,1700.0,8.03
7.752267978713797e-12,0.0,9.399624924189007e-10,0.0,2017-02-19 06:00:00,1680.0,7.97
0.0,0.0,9.399624924189007e-10,0.0,2017-02-19 07:00:00,1600.0,7.93
0.0,0.0,9.399624924189007e-10,0.0,2017-02-19 08:00:00,1560.0,7.86
0.0,0.0,9.399624924189007e-10,0.0,2017-02-19 09:00:00,1530.0,7.81
0.0,0.0,9.457766934029358e-10,0.0,2017-02-19 10:00:00,1500.0,7.82
0.0,0.0,9.535289613816495e-10,0.0,2017-02-19 11:00:00,1470.0,7.73
0.0,0.0,9.554670283763255e-10,0.0,2017-02-19 12:00:00,1430.0,7.71
0.0,0.0,9.632192963550395e-10,0.0,2017-02-19 13:00:00,1410.0,7.72
0.0,0.0,9.70971564333751e-10,0.0,2017-02-19 14:00:00,1390.0,7.7
0.0,0.0,9.806618993071436e-10,0.0,2017-02-19 15:00:00,1380.0,7.67
0.0,6.977041180841324e-11,9.961664352645686e-10,6.977041180841324e-11,2017-02-19 16:00:00,1350.0,7.68
7.752267978711045e-12,0.0,1.017485172206028e-09,0.0,2017-02-19 17:00:00,1340.0,7.68
7.752267978711045e-12,1.5504535957424858e-11,1.0291135741740975e-09,1.5504535957424858e-11,2017-02-19 18:00:00,1320.0,7.7
0.0,0.0,1.0426800431368431e-09,0.0,2017-02-19 19:00:00,1280.0,7.66
0.0,0.0,1.0543084451049124e-09,0.0,2017-02-19 20:00:00,1260.0,7.69
7.752267978713797e-12,1.5504535957427614e-11,1.060122646088947e-09,1.5504535957427614e-11,2017-02-19 21:00:00,1260.0,7.75
7.752267978713797e-12,7.752267978711045e-12,1.0659368470729815e-09,7.752267978711045e-12,2017-02-19 22:00:00,1220.0,7.75
7.752267978711045e-12,1.3566468962748458e-11,1.085317517019762e-09,1.3566468962748458e-11,2017-02-19 23:00:00,1220.0,7.75
1.5504535957424858e-11,0.0,1.1240788569133255e-09,0.0,2017-02-20 00:00:00,1220.0,7.88
0.0,0.0,1.1570259958228544e-09,0.0,2017-02-20 01:00:00,1210.0,8.01
1.5504535957424858e-11,1.5504535957424858e-11,1.2229202736419122e-09,1.5504535957424858e-11,2017-02-20 02:00:00,1200.0,8.3
7.752267978713797e-12,7.752267978711045e-12,1.3101332884024267e-09,7.752267978711045e-12,2017-02-20 03:00:00,1200.0,9.11
0.0,7.752267978713797e-12,1.391532102178909e-09,7.752267978713797e-12,2017-02-20 04:00:00,1200.0,10.43
0.0,7.752267978711045e-12,1.4787451169394262e-09,7.752267978711045e-12,2017-02-20 05:00:00,1200.0,12.2
4.4575540877598176e-11,3.1009071914852476e-11,1.5078161218595994e-09,3.1009071914852476e-11,2017-02-20 06:00:00,1210.0,13.6
2.3256803936135904e-11,2.3256803936135904e-11,1.5233206578170244e-09,2.3256803936135904e-11,2017-02-20 07:00:00,1200.0,14.38
4.651360787227733e-11,4.4575540877598176e-11,1.5446393947584842e-09,4.4575540877598176e-11,2017-02-20 08:00:00,1220.0,14.35
6.783234481373409e-11,9.302721574455191e-11,1.585338801646724e-09,9.302721574455191e-11,2017-02-20 09:00:00,1230.0,14.22
3.1009071914849716e-11,1.0659368470729762e-10,1.641542744492392e-09,1.0659368470729762e-10,2017-02-20 10:00:00,1230.0,13.86
6.783234481373686e-11,7.558461279244789e-11,1.6667376154232071e-09,7.558461279244789e-11,2017-02-20 11:00:00,1250.0,13.64
3.1009071914849716e-11,5.426587585098837e-11,1.6861182853699895e-09,5.426587585098837e-11,2017-02-20 12:00:00,1300.0,13.84
2.3256803936138648e-11,7.752267978711045e-12,1.721003491274195e-09,7.752267978711045e-12,2017-02-20 13:00:00,1350.0,13.88
7.752267978711045e-12,1.5504535957424858e-11,1.8217829749974583e-09,1.5504535957424858e-11,2017-02-20 14:00:00,1630.0,14.12
2.3256803936138648e-11,2.9071004920173324e-11,1.959385731619608e-09,2.9071004920173324e-11,2017-02-20 15:00:00,2090.0,14.35
2.131873694145952e-11,2.3256803936138648e-11,2.025280009438666e-09,2.3256803936138648e-11,2017-02-20 16:00:00,3030.0,15.54
3.876133989356352e-11,4.651360787227456e-11,2.0989265552364347e-09,4.651360787227456e-11,2017-02-20 17:00:00,4430.0,17.62
7.752267978711045e-12,2.3256803936138648e-11,2.137687895129998e-09,2.3256803936138648e-11,2017-02-20 18:00:00,5320.0,19.4
3.1009071914849716e-11,2.131873694145952e-11,2.1686969670448477e-09,2.131873694145952e-11,2017-02-20 19:00:00,5620.0,20.8
5.232780885631199e-11,4.651360787227456e-11,2.1706350340395273e-09,4.651360787227456e-11,2017-02-20 20:00:00,5590.0,21.21
1.3760275662214736e-10,3.1009071914849716e-11,2.1706350340395273e-09,3.1009071914849716e-11,2017-02-20 21:00:00,5340.0,21.01
7.752267978712704e-11,2.9071004920173324e-11,2.172573101034203e-09,2.9071004920173324e-11,2017-02-20 22:00:00,4980.0,20.39
9.108914874987272e-11,3.1009071914849716e-11,2.172573101034203e-09,3.1009071914849716e-11,2017-02-20 23:00:00,5040.0,18.97
6.008007683502305e-11,9.108914874987272e-11,2.172573101034203e-09,9.108914874987272e-11,2017-02-21 00:00:00,5110.0,17.37
4.651360787227456e-11,5.426587585098837e-11,2.172573101034203e-09,5.426587585098837e-11,2017-02-21 01:00:00,5250.0,16.21
0.0,2.3256803936138648e-11,2.188077636991628e-09,2.3256803936138648e-11,2017-02-21 02:00:00,5550.0,15.36
0.0,0.0,2.188077636991628e-09,0.0,2017-02-21 03:00:00,6050.0,14.63
0.0,2.3256803936138648e-11,2.1900157039863068e-09,2.3256803936138648e-11,2017-02-21 04:00:00,8040.0,14.07
0.0,0.0,2.1900157039863068e-09,0.0,2017-02-21 05:00:00,10400.0,13.64
1.5504535957424858e-11,0.0,2.1900157039863068e-09,0.0,2017-02-21 06:00:00,12500.0,13.27
0.0,0.0,2.1900157039863068e-09,0.0,2017-02-21 07:00:00,14200.0,13.0
7.752267978713797e-12,0.0,2.1919537709809867e-09,0.0,2017-02-21 08:00:00,14100.0,12.67
7.752267978711045e-12,1.5504535957424858e-11,2.1919537709809867e-09,1.5504535957424858e-11,2017-02-21 09:00:00,13500.0,12.57
2.3256803936138648e-11,0.0,2.1919537709809867e-09,0.0,2017-02-21 10:00:00,12000.0,12.38
0.0,0.0,2.1919537709809867e-09,0.0,2017-02-21 11:00:00,9800.0,12.18
0.0,0.0,2.1919537709809867e-09,0.0,2017-02-21 12:00:00,8190.0,12.14
0.0,0.0,2.193891837975662e-09,0.0,2017-02-21 13:00:00,7020.0,11.84
7.752267978713797e-12,0.0,2.193891837975662e-09,0.0,2017-02-21 14:00:00,6200.0,11.69
1.3566468962745698e-11,0.0,2.193891837975662e-09,0.0,2017-02-21 15:00:00,5640.0,11.52
0.0,1.5504535957424858e-11,2.193891837975662e-09,1.5504535957424858e-11,2017-02-21 16:00:00,5180.0,11.26
0.0,0.0,2.193891837975662e-09,0.0,2017-02-21 17:00:00,4870.0,11.11
1.3566468962745698e-11,0.0,2.199706038959697e-09,0.0,2017-02-21 18:00:00,4440.0,10.9
0.0,1.3566468962748458e-11,2.199706038959697e-09,1.3566468962748458e-11,2017-02-21 19:00:00,4170.0,10.73
0.0,0.0,2.199706038959697e-09,0.0,2017-02-21 20:00:00,4020.0,10.62
0.0,0.0,2.199706038959697e-09,0.0,2017-02-21 21:00:00,3970.0,10.49
0.0,0.0,2.199706038959697e-09,0.0,2017-02-21 22:00:00,3800.0,10.32
0.0,0.0,2.199706038959697e-09,0.0,2017-02-21 23:00:00,3670.0,10.17
7.752267978713797e-12,0.0,2.199706038959697e-09,0.0,2017-02-22 00:00:00,3570.0,10.04
0.0,7.752267978711045e-12,2.201644105954377e-09,7.752267978711045e-12,2017-02-22 01:00:00,3440.0,9.91
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 02:00:00,3270.0,9.82
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 03:00:00,3120.0,9.71
0.0,7.752267978711045e-12,2.201644105954377e-09,7.752267978711045e-12,2017-02-22 04:00:00,2940.0,9.62
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 05:00:00,2880.0,9.54
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 06:00:00,2770.0,9.47
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 07:00:00,2660.0,9.34
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 08:00:00,2580.0,9.3
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 09:00:00,2560.0,9.21
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 10:00:00,2430.0,9.17
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 11:00:00,2340.0,9.09
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 12:00:00,2250.0,9.0
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 13:00:00,2200.0,8.98
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 14:00:00,2150.0,8.9
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 15:00:00,2110.0,8.88
0.0,7.752267978711045e-12,2.201644105954377e-09,7.752267978711045e-12,2017-02-22 16:00:00,2040.0,8.82
0.0,0.0,2.201644105954377e-09,0.0,2017-02-22 17:00:00,2010.0,8.73
7.752267978713797e-12,0.0,2.201644105954377e-09,0.0,2017-02-22 18:00:00,1960.0,8.66
0.0,0.0,2.203582172949053e-09,0.0,2017-02-22 19:00:00,1940.0,8.62
0.0,0.0,2.2055202399437326e-09,0.0,2017-02-22 20:00:00,1900.0,8.58
0.0,0.0,2.2074583069384117e-09,0.0,2017-02-22 21:00:00,1860.0,8.51
0.0,0.0,2.2093963739330883e-09,0.0,2017-02-22 22:00:00,1820.0,8.49
0.0,0.0,2.2093963739330883e-09,0.0,2017-02-22 23:00:00,1820.0,8.44
0.0,0.0,0.0,0.0,2017-02-23 00:00:00,1770.0,8.41
7.752267978711045e-12,0.0,0.0,0.0,2017-02-23 01:00:00,1740.0,8.38
0.0,0.0,0.0,0.0,2017-02-23 02:00:00,1720.0,8.31
0.0,0.0,0.0,0.0,2017-02-23 03:00:00,1700.0,8.3
0.0,7.752267978711045e-12,0.0,7.752267978711045e-12,2017-02-23 04:00:00,1690.0,8.28
0.0,0.0,0.0,0.0,2017-02-23 05:00:00,1650.0,8.24
7.752267978711045e-12,0.0,0.0,0.0,2017-02-23 06:00:00,1620.0,8.18
0.0,0.0,0.0,0.0,2017-02-23 07:00:00,1600.0,8.18
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-23 08:00:00,1580.0,8.13
0.0,0.0,0.0,0.0,2017-02-23 09:00:00,1550.0,8.11
0.0,0.0,0.0,0.0,2017-02-23 10:00:00,1530.0,8.08
0.0,0.0,0.0,0.0,2017-02-23 11:00:00,1510.0,8.07
0.0,0.0,0.0,0.0,2017-02-23 12:00:00,1510.0,8.0
0.0,0.0,0.0,0.0,2017-02-23 13:00:00,1480.0,7.97
0.0,0.0,0.0,0.0,2017-02-23 14:00:00,1460.0,7.97
0.0,0.0,0.0,0.0,2017-02-23 15:00:00,1460.0,7.89
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-23 16:00:00,1430.0,7.91
0.0,0.0,0.0,0.0,2017-02-23 17:00:00,1420.0,7.85
0.0,0.0,0.0,0.0,2017-02-23 18:00:00,1410.0,7.83
0.0,0.0,0.0,0.0,2017-02-23 19:00:00,1390.0,7.79
0.0,0.0,0.0,0.0,2017-02-23 20:00:00,1380.0,7.77
0.0,0.0,0.0,0.0,2017-02-23 21:00:00,1380.0,7.75
0.0,0.0,0.0,0.0,2017-02-23 22:00:00,1370.0,7.71
0.0,0.0,0.0,0.0,2017-02-23 23:00:00,1340.0,7.7
0.0,0.0,0.0,0.0,2017-02-24 00:00:00,1320.0,7.66
0.0,0.0,0.0,0.0,2017-02-24 01:00:00,1320.0,7.64
0.0,0.0,0.0,0.0,2017-02-24 02:00:00,1320.0,7.63
0.0,0.0,0.0,0.0,2017-02-24 03:00:00,1300.0,7.61
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-24 04:00:00,1290.0,7.6
0.0,0.0,0.0,0.0,2017-02-24 05:00:00,1270.0,7.58
7.752267978711045e-12,0.0,0.0,0.0,2017-02-24 06:00:00,1260.0,7.58
0.0,0.0,0.0,0.0,2017-02-24 07:00:00,1240.0,7.52
0.0,0.0,0.0,0.0,2017-02-24 08:00:00,1240.0,7.51
0.0,0.0,0.0,0.0,2017-02-24 09:00:00,1230.0,7.48
0.0,0.0,0.0,0.0,2017-02-24 10:00:00,1210.0,7.47
0.0,0.0,0.0,0.0,2017-02-24 11:00:00,1200.0,7.45
0.0,0.0,0.0,0.0,2017-02-24 12:00:00,1190.0,7.42
0.0,0.0,0.0,0.0,2017-02-24 13:00:00,1180.0,7.39
0.0,0.0,0.0,0.0,2017-02-24 14:00:00,1180.0,7.38
0.0,0.0,0.0,0.0,2017-02-24 15:00:00,1180.0,7.37
0.0,7.752267978713797e-12,0.0,7.752267978713797e-12,2017-02-24 16:00:00,1160.0,7.35
0.0,0.0,0.0,0.0,2017-02-24 17:00:00,1160.0,7.33
7.752267978711045e-12,0.0,0.0,0.0,2017-02-24 18:00:00,1140.0,7.33
0.0,0.0,0.0,0.0,2017-02-24 19:00:00,1140.0,7.31
0.0,0.0,0.0,0.0,2017-02-24 20:00:00,1140.0,7.27
0.0,0.0,0.0,0.0,2017-02-24 21:00:00,1130.0,7.25
0.0,0.0,0.0,0.0,2017-02-24 22:00:00,1120.0,7.24
0.0,0.0,0.0,0.0,2017-02-24 23:00:00,1110.0,7.22
0.0,0.0,0.0,0.0,2017-02-25 00:00:00,1100.0,7.22
